Format Version,1.23,Take Name,EMG_Hinsetzen_Take2_2023-02-09 10.41.14 AM,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2023-02-09 10.41.14.794 ,Capture Start Frame,188427,Total Frames in Take,2398,Total Exported Frames,2398,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
432,1.800000,,,,,,,269.425690,1359.485840,-359.152557,106.043457,1365.505615,-302.331665,231.131592,1509.925781,-213.861206,306.212250,1336.371704,-3.611487,390.916168,1712.144409,-6.362412,258.194336,1707.516479,8.289271,298.174225,1775.332031,-80.957558,413.512177,105.270927,-164.346359,593.707275,1148.342163,-287.953552,558.205933,925.098389,-77.773560,341.182495,45.418724,-266.699127,521.343262,516.298218,-100.923218,391.786591,280.914917,-106.673515,401.347992,1369.231445,-299.200073,419.051910,1503.485718,-199.202972,412.697937,725.255005,-23.564884,336.669830,34.344769,-3.310211,470.123322,37.738274,-72.967300,413.505188,53.455109,51.302856,492.685425,1286.991943,-286.379669,539.126526,1022.376648,-27.943806,583.911499,967.598267,-78.733940,122.474472,107.569160,-126.781288,-111.009155,1211.416016,-90.719467,12.968774,960.345459,47.165272,170.529968,57.624710,-233.523056,39.859604,504.279663,-18.255571,166.113220,319.357422,-64.762573,28.213844,1389.910522,-153.860062,104.456917,1507.598267,-60.576477,186.092102,642.963440,1.930832,240.157471,48.353561,20.831154,103.643517,43.659538,-21.990669,187.128677,50.956581,94.423279,-19.786005,1324.448364,-127.096550,60.653088,1035.615356,98.672760,-9.263839,987.756714,77.558556,352.501831,1074.197632,-253.889053,427.807983,987.629639,-43.697834,117.572380,1078.851196,-193.058990,168.592575,978.527039,24.230705
433,1.804000,,,,,,,269.474579,1359.524780,-359.177338,106.084373,1365.546753,-302.374634,231.153992,1509.942383,-213.855942,306.206207,1336.348877,-3.625693,390.880371,1712.102295,-6.260901,258.166595,1707.492310,8.348243,298.187531,1775.320801,-80.885406,413.523132,105.292236,-164.348297,593.822693,1148.478516,-288.094849,558.112122,925.348389,-77.826660,341.186859,45.416420,-266.699677,521.350159,516.304688,-100.922424,391.788879,280.904999,-106.694206,401.396881,1369.278687,-299.206604,419.067230,1503.509521,-199.177902,412.700623,725.265442,-23.594337,336.667572,34.355442,-3.303939,470.133240,37.748928,-72.959991,413.509338,53.454742,51.290482,492.733124,1287.107910,-286.439026,539.293091,1022.670532,-27.981115,583.910645,967.770508,-78.758743,122.475533,107.565643,-126.796036,-111.196053,1211.630859,-90.952286,12.859155,960.431335,46.739399,170.520905,57.621239,-233.519669,39.855167,504.276520,-18.288185,166.134949,319.347687,-64.783417,28.220760,1389.941772,-153.922836,104.451218,1507.607788,-60.606800,186.095184,642.977356,1.894680,240.162964,48.360073,20.824148,103.653214,43.682224,-21.983559,187.135864,50.942200,94.413666,-19.822313,1324.572876,-127.235786,60.420002,1035.652100,98.336067,-9.423409,987.816284,77.154358,352.527191,1074.196411,-253.924194,427.810791,987.636414,-43.736645,117.591461,1078.842163,-193.123581,168.586960,978.526978,24.165594
434,1.808000,,,,,,,269.542938,1359.525391,-359.147278,106.118904,1365.579590,-302.437103,231.181625,1509.961426,-213.843643,306.183533,1336.330811,-3.646579,390.863647,1712.059937,-6.168399,258.157318,1707.446045,8.399620,298.187469,1775.307617,-80.809578,413.542542,105.319527,-164.343414,593.928162,1148.604004,-288.220337,558.016479,925.574036,-77.864090,341.179565,45.432129,-266.697632,521.352661,516.320312,-100.935219,391.793549,280.910065,-106.703392,401.438232,1369.314941,-299.193085,419.085663,1503.532593,-199.133362,412.705353,725.267639,-23.622604,336.667969,34.338451,-3.313714,470.132904,37.733475,-72.962570,413.504547,53.451591,51.298607,492.792114,1287.205933,-286.491486,539.471863,1022.982849,-28.016758,583.912903,967.922852,-78.785042,122.478737,107.560921,-126.793312,-111.392197,1211.804688,-91.136436,12.783858,960.494812,46.320442,170.528610,57.630436,-233.517532,39.849434,504.304047,-18.318531,166.122620,319.369568,-64.792511,28.217936,1389.963379,-153.979553,104.448479,1507.608765,-60.629284,186.098007,642.991394,1.848047,240.139923,48.382439,20.821054,103.653519,43.661060,-21.990339,187.131470,50.962715,94.415337,-19.860912,1324.673340,-127.371223,60.224464,1035.657227,97.971710,-9.516557,987.846497,76.714310,352.556335,1074.217773,-253.972885,427.806915,987.660828,-43.757954,117.617439,1078.854858,-193.197098,168.589767,978.528625,24.097704
435,1.813000,,,,,,,269.586548,1359.551147,-359.149231,106.166763,1365.607544,-302.493408,231.205658,1509.978882,-213.842178,306.174591,1336.311646,-3.661802,390.842651,1712.027100,-6.083368,258.138489,1707.424194,8.457845,298.187042,1775.283203,-80.702751,413.528778,105.287888,-164.351196,594.037964,1148.715942,-288.331451,557.960327,925.805908,-77.919083,341.195435,45.423538,-266.696503,521.366333,516.342407,-100.953400,391.808197,280.885895,-106.722244,401.484833,1369.364014,-299.179871,419.116608,1503.561157,-199.078568,412.700562,725.286682,-23.652651,336.679169,34.342522,-3.312063,470.138519,37.737698,-72.955452,413.504761,53.466988,51.294537,492.848083,1287.305908,-286.549866,539.607666,1023.253784,-28.052721,583.926941,968.053406,-78.827415,122.466270,107.567177,-126.797989,-111.585068,1211.977905,-91.304573,12.720470,960.570618,45.742786,170.516190,57.611717,-233.519073,39.859203,504.330994,-18.356356,166.131897,319.376038,-64.809273,28.241793,1389.986450,-154.041779,104.445862,1507.609375,-60.653969,186.084946,643.013306,1.811402,240.162949,48.362823,20.829254,103.663216,43.664795,-21.980576,187.131302,50.961094,94.409843,-19.904781,1324.776611,-127.491699,59.988277,1035.674072,97.641953,-9.624591,987.852356,76.275757,352.579102,1074.219604,-254.016556,427.795380,987.653625,-43.795029,117.635826,1078.856934,-193.268463,168.567657,978.541626,24.044580
436,1.817000,,,,,,,269.627258,1359.597778,-359.169128,106.189873,1365.642334,-302.543396,231.221436,1509.989624,-213.835342,306.155365,1336.285645,-3.684684,390.817719,1711.993042,-5.993214,258.118469,1707.393188,8.504522,298.182098,1775.265991,-80.627159,413.520935,105.301910,-164.350327,594.123352,1148.829590,-288.443146,557.902039,926.019348,-77.958580,341.201477,45.432320,-266.691895,521.360718,516.342102,-100.971519,391.801880,280.942963,-106.690102,401.533569,1369.409668,-299.172729,419.127563,1503.577026,-199.036896,412.685913,725.276978,-23.674517,336.662964,34.342815,-3.304512,470.129669,37.744133,-72.964439,413.498840,53.455181,51.295326,492.901154,1287.413574,-286.602051,539.719604,1023.473633,-28.060881,583.909790,968.240662,-78.888283,122.478600,107.568535,-126.806618,-111.781700,1212.158203,-91.478523,12.626317,960.628052,45.227650,170.537537,57.626942,-233.512985,39.846600,504.328613,-18.390141,166.115128,319.391327,-64.805199,28.247833,1390.010132,-154.108658,104.437019,1507.612061,-60.682201,186.084457,642.999329,1.766315,240.131424,48.388538,20.822485,103.657959,43.664326,-21.988094,187.131607,50.973343,94.409760,-19.930061,1324.856323,-127.629013,59.826946,1035.693359,97.326347,-9.739518,987.771545,75.803864,352.605347,1074.235596,-254.062119,427.803955,987.682068,-43.826622,117.645973,1078.862549,-193.330688,168.560791,978.547424,23.978455
437,1.821000,,,,,,,269.669250,1359.620728,-359.183838,106.238640,1365.675781,-302.593445,231.262054,1510.035034,-213.811249,306.154175,1336.251221,-3.707890,390.798584,1711.958252,-5.918779,258.095520,1707.371338,8.555472,298.173676,1775.256592,-80.549774,413.530304,105.295479,-164.353958,594.212158,1148.931274,-288.545593,557.878845,926.189331,-77.994080,341.204132,45.430782,-266.694733,521.343933,516.332642,-100.980202,391.795898,280.937469,-106.717155,401.569916,1369.461548,-299.169128,419.137543,1503.601074,-199.004913,412.683533,725.311890,-23.711832,336.672028,34.359173,-3.313213,470.135559,37.749252,-72.958344,413.512390,53.477264,51.298454,492.959473,1287.498535,-286.637207,539.806641,1023.656494,-28.086561,583.952087,968.414429,-78.934029,122.476616,107.559433,-126.804489,-111.946838,1212.304688,-91.664177,12.603588,960.576172,44.768196,170.521912,57.611958,-233.524811,39.848824,504.338501,-18.438816,166.121460,319.384064,-64.841331,28.250540,1390.030884,-154.177673,104.430962,1507.610474,-60.707935,186.068390,643.009277,1.717681,240.131470,48.391621,20.817320,103.654579,43.670231,-21.994186,187.132828,50.975300,94.406525,-19.978712,1324.943970,-127.745300,59.706566,1035.796997,96.993889,-9.914037,987.771057,75.315071,352.623871,1074.252563,-254.116898,427.796143,987.700439,-43.861843,117.670471,1078.878296,-193.407379,168.541214,978.548645,23.915951
438,1.825000,,,,,,,269.711426,1359.661865,-359.191467,106.255684,1365.734009,-302.680176,231.286346,1510.053955,-213.798630,306.138916,1336.238403,-3.711403,390.768524,1711.932617,-5.849391,258.067383,1707.335571,8.601651,298.170105,1775.240234,-80.485397,413.529724,105.291901,-164.350082,594.314636,1149.012573,-288.630646,557.892273,926.356079,-78.011436,341.199768,45.422310,-266.698578,521.359619,516.339172,-100.992561,391.813416,280.930695,-106.725464,401.616669,1369.505981,-299.142639,419.145142,1503.624023,-198.958633,412.674805,725.322571,-23.730875,336.666687,34.341465,-3.318184,470.129700,37.742928,-72.954613,413.497040,53.468487,51.293114,493.024658,1287.643555,-286.747559,539.892761,1023.859619,-28.110804,584.002014,968.585022,-78.979218,122.459015,107.565826,-126.799805,-112.100471,1212.441406,-91.834373,12.565913,960.608826,44.333080,170.509109,57.608089,-233.520416,39.844971,504.338684,-18.474325,166.109283,319.386200,-64.854935,28.259029,1390.055664,-154.249176,104.422577,1507.602661,-60.715321,186.052979,642.999451,1.665473,240.133118,48.397568,20.811987,103.655510,43.673183,-21.987101,187.126801,50.990822,94.407974,-20.023117,1325.021606,-127.867874,59.551258,1035.755615,96.553818,-9.913782,987.658997,74.894371,352.654480,1074.250366,-254.160233,427.780914,987.704468,-43.879292,117.694588,1078.869385,-193.482178,168.543823,978.550720,23.845865
439,1.829000,,,,,,,269.752289,1359.715698,-359.236298,106.303680,1365.758789,-302.719757,231.305664,1510.069092,-213.788391,306.119568,1336.215088,-3.730200,390.750244,1711.897949,-5.768305,258.048248,1707.301514,8.649752,298.156342,1775.229858,-80.405724,413.533356,105.311691,-164.347351,594.408813,1149.107910,-288.715912,557.918274,926.542786,-78.026031,341.208313,45.422577,-266.704498,521.350342,516.344055,-101.022255,391.808990,280.921265,-106.731590,401.652130,1369.539307,-299.131683,419.153503,1503.639771,-198.928513,412.677582,725.338440,-23.769985,336.671936,34.362751,-3.300191,470.126526,37.745598,-72.958641,413.501984,53.478165,51.300606,493.093536,1287.731934,-286.788727,539.961182,1024.031128,-28.151588,584.046875,968.746704,-79.038239,122.477692,107.556534,-126.821159,-112.247719,1212.560791,-91.991852,12.536784,960.645142,43.906136,170.510849,57.608826,-233.520538,39.834572,504.343018,-18.512501,166.091202,319.393982,-64.888885,28.274582,1390.071411,-154.314972,104.417458,1507.600098,-60.757195,186.041168,643.031799,1.640511,240.158127,48.373821,20.812777,103.661156,43.672066,-21.984379,187.125214,51.003365,94.403893,-20.067532,1325.093018,-127.971977,59.423389,1035.706421,96.158501,-9.943863,987.590027,74.464485,352.676727,1074.266602,-254.204483,427.782104,987.737976,-43.937901,117.710587,1078.866821,-193.555466,168.523621,978.555115,23.791193
440,1.833000,,,,,,,269.787964,1359.764282,-359.266846,106.341377,1365.805054,-302.784637,231.312317,1510.084595,-213.782425,306.114838,1336.198364,-3.733135,390.711182,1711.876465,-5.701222,258.015350,1707.255981,8.720386,298.145355,1775.208740,-80.327675,413.548248,105.320763,-164.351883,594.482056,1149.193115,-288.792633,557.956177,926.731079,-78.026009,341.200562,45.412720,-266.699249,521.355042,516.358154,-101.032257,391.807251,280.913391,-106.761276,401.691406,1369.589966,-299.115112,419.156982,1503.659790,-198.894180,412.670776,725.339722,-23.806152,336.675293,34.352699,-3.312120,470.135345,37.752785,-72.967476,413.513336,53.473251,51.291790,493.152405,1287.815796,-286.819611,540.032043,1024.229858,-28.200666,584.100037,968.941223,-79.095284,122.477486,107.565826,-126.826775,-112.380600,1212.687134,-92.145279,12.503109,960.687073,43.372784,170.522980,57.596512,-233.513565,39.814125,504.360382,-18.555664,166.087997,319.384735,-64.900230,28.281729,1390.091797,-154.372925,104.412254,1507.586182,-60.767303,186.021820,643.016052,1.590796,240.152084,48.377388,20.814884,103.653618,43.672890,-21.999853,187.129562,51.016220,94.392471,-20.116714,1325.172485,-128.079742,59.301773,1035.687744,95.801567,-10.013869,987.518005,74.048615,352.704346,1074.287598,-254.262115,427.752563,987.702454,-43.975170,117.730110,1078.862549,-193.628677,168.512146,978.546448,23.699944
441,1.837000,,,,,,,269.823395,1359.798218,-359.276672,106.378319,1365.834106,-302.845123,231.329620,1510.097656,-213.776413,306.091034,1336.170898,-3.744737,390.688477,1711.847900,-5.627524,257.977692,1707.216797,8.773072,298.120117,1775.193604,-80.249886,413.558502,105.307549,-164.357391,594.569763,1149.324463,-288.903595,558.000122,926.939575,-78.056297,341.192139,45.421307,-266.695862,521.351929,516.360352,-101.066658,391.806183,280.910736,-106.782455,401.725922,1369.645874,-299.117340,419.165619,1503.677490,-198.856735,412.637115,725.336182,-23.841717,336.666901,34.346661,-3.321481,470.124786,37.751911,-72.964844,413.514709,53.489521,51.293560,493.209442,1287.897827,-286.855255,540.077515,1024.409180,-28.222132,584.141296,969.110962,-79.135170,122.461258,107.591461,-126.823517,-112.526146,1212.800659,-92.296181,12.424721,960.785461,42.732311,170.503052,57.596523,-233.521179,39.797150,504.384338,-18.581539,166.090805,319.395172,-64.919357,28.282116,1390.104980,-154.437378,104.406273,1507.563354,-60.778385,186.015045,643.028992,1.547910,240.125122,48.408970,20.821100,103.655609,43.666927,-21.992355,187.120743,51.003254,94.400375,-20.145166,1325.256592,-128.224121,59.220043,1035.672607,95.465034,-10.081627,987.514648,73.570908,352.729187,1074.291016,-254.302505,427.762939,987.740112,-44.000580,117.731857,1078.869873,-193.685501,168.504166,978.540527,23.626137
442,1.842000,,,,,,,269.866730,1359.840454,-359.288208,106.405937,1365.880981,-302.905273,231.335434,1510.114868,-213.771515,306.085358,1336.154785,-3.762667,390.663025,1711.827515,-5.563491,257.953033,1707.185547,8.831493,298.100922,1775.176270,-80.183456,413.539673,105.306137,-164.364014,594.673828,1149.399780,-288.975464,558.070435,927.090088,-78.035637,341.203522,45.417713,-266.707001,521.355103,516.373840,-101.092148,391.813202,280.921204,-106.775261,401.746979,1369.665405,-299.113007,419.160767,1503.694336,-198.815659,412.652679,725.377136,-23.859983,336.676331,34.364586,-3.316869,470.129639,37.740559,-72.956474,413.503754,53.492630,51.287537,493.268005,1287.979858,-286.885590,540.112122,1024.599243,-28.257761,584.203918,969.306519,-79.184898,122.466408,107.553223,-126.839653,-112.674126,1212.922974,-92.466782,12.406634,960.816101,42.218925,170.504913,57.575111,-233.527390,39.783356,504.374268,-18.635509,166.086533,319.409180,-64.941475,28.293510,1390.115601,-154.498657,104.389908,1507.555664,-60.798634,185.984863,643.034119,1.517808,240.139084,48.403568,20.801287,103.667580,43.693344,-21.993908,187.128708,51.009388,94.389175,-20.189007,1325.318848,-128.321152,59.142757,1035.644775,95.137375,-10.154023,987.503845,73.066124,352.751740,1074.288452,-254.342651,427.745239,987.749023,-44.042591,117.747299,1078.880249,-193.768250,168.487961,978.544617,23.557945
443,1.846000,,,,,,,269.916168,1359.901367,-359.306458,106.442619,1365.920044,-302.948944,231.350677,1510.130615,-213.758224,306.068573,1336.115723,-3.775006,390.630981,1711.793457,-5.453522,257.922455,1707.139282,8.900064,298.074005,1775.157471,-80.111588,413.547180,105.312401,-164.369858,594.773682,1149.505493,-289.045685,558.169922,927.270142,-78.078537,341.192474,45.395206,-266.704163,521.343445,516.356079,-101.111908,391.820496,280.901703,-106.811996,401.775543,1369.719116,-299.091980,419.169952,1503.712402,-198.778778,412.647583,725.377258,-23.895634,336.670685,34.348385,-3.313095,470.129486,37.741165,-72.962944,413.501770,53.494530,51.298328,493.312866,1288.045898,-286.906250,540.153931,1024.795654,-28.278481,584.268555,969.474182,-79.212524,122.470253,107.563812,-126.838699,-112.821907,1213.070190,-92.630402,12.435807,960.830261,41.758888,170.496399,57.605850,-233.527039,39.767281,504.395660,-18.687349,166.068237,319.400299,-64.965019,28.298573,1390.122070,-154.548431,104.380249,1507.540161,-60.794365,185.978683,643.028442,1.457943,240.149353,48.376179,20.800238,103.663658,43.670406,-21.995626,187.123779,51.010532,94.392609,-20.257494,1325.409912,-128.407867,59.035965,1035.624146,94.813568,-10.163561,987.422791,72.615540,352.765045,1074.295044,-254.385498,427.737000,987.759766,-44.086208,117.753983,1078.888794,-193.856003,168.475800,978.569580,23.504278
444,1.850000,,,,,,,269.937195,1359.939941,-359.338165,106.460167,1365.949951,-302.998749,231.358032,1510.140381,-213.744202,306.061005,1336.105713,-3.772845,390.604431,1711.759521,-5.382273,257.889496,1707.089111,8.960464,298.054291,1775.148071,-80.039085,413.558289,105.318726,-164.373505,594.872192,1149.609009,-289.113708,558.290649,927.492493,-78.111794,341.205658,45.398609,-266.698639,521.343689,516.373657,-101.145950,391.805664,280.899780,-106.812630,401.796265,1369.761963,-299.100555,419.173706,1503.723511,-198.748856,412.636658,725.373474,-23.920189,336.675079,34.368008,-3.309761,470.129547,37.742092,-72.962242,413.494385,53.496765,51.291725,493.353760,1288.107056,-286.924652,540.133423,1025.032104,-28.281984,584.349670,969.660828,-79.215782,122.471458,107.577591,-126.843575,-112.961517,1213.213745,-92.811729,12.502924,960.836914,41.328365,170.503952,57.580475,-233.521805,39.742237,504.411743,-18.718788,166.062820,319.434692,-64.971352,28.292723,1390.122437,-154.599640,104.362526,1507.518433,-60.804016,185.955475,643.022827,1.412951,240.134598,48.389706,20.806053,103.656487,43.671391,-21.994530,187.126251,51.015083,94.385590,-20.311495,1325.480957,-128.494217,58.938370,1035.604248,94.487579,-10.144737,987.284302,72.188705,352.783813,1074.315918,-254.453278,427.729187,987.760742,-44.131374,117.784615,1078.908325,-193.958710,168.445740,978.590454,23.456070
445,1.854000,,,,,,,269.970886,1359.976440,-359.350769,106.508316,1366.011353,-303.057770,231.366699,1510.170288,-213.727325,306.043945,1336.087891,-3.771597,390.570587,1711.724487,-5.315109,257.855042,1707.056763,9.034269,298.022827,1775.134521,-79.968788,413.543335,105.313499,-164.367844,594.984680,1149.707153,-289.170502,558.387207,927.707764,-78.162239,341.208282,45.400326,-266.714386,521.353333,516.376343,-101.162529,391.813629,280.920929,-106.822845,401.826874,1369.807983,-299.089783,419.180725,1503.741089,-198.706192,412.638824,725.404541,-23.940586,336.661530,34.371460,-3.302768,470.124420,37.744690,-72.956657,413.498657,53.502056,51.290482,493.397308,1288.172607,-286.938690,540.167175,1025.227539,-28.276060,584.428101,969.836731,-79.224411,122.461403,107.553413,-126.848396,-113.099365,1213.324707,-92.961426,12.519907,960.948181,40.721230,170.496323,57.586006,-233.522537,39.723434,504.412842,-18.771357,166.043610,319.433716,-64.985458,28.308498,1390.131348,-154.638184,104.356522,1507.505127,-60.805279,185.935471,643.039978,1.365448,240.127716,48.400482,20.804571,103.645805,43.669006,-21.991491,187.119461,51.026775,94.392899,-20.353912,1325.551758,-128.564209,58.843868,1035.557495,94.123825,-10.133091,987.216553,71.742081,352.802582,1074.319702,-254.504120,427.717987,987.771790,-44.170422,117.791710,1078.895020,-194.046860,168.419739,978.585754,23.376503
446,1.858000,,,,,,,269.954132,1360.058960,-359.354248,106.541916,1366.054443,-303.090302,231.372086,1510.184937,-213.721832,306.037811,1336.067017,-3.786150,390.537170,1711.690430,-5.246598,257.825226,1707.010132,9.102144,297.969208,1775.102661,-79.871277,413.559814,105.306206,-164.373703,595.099121,1149.821777,-289.220337,558.497803,927.898499,-78.217636,341.211578,45.389595,-266.703979,521.348328,516.385498,-101.187668,391.816315,280.905914,-106.846413,401.854004,1369.845947,-299.082062,419.171600,1503.751953,-198.668884,412.637909,725.412720,-23.972282,336.674286,34.381580,-3.310927,470.125275,37.755413,-72.957672,413.494965,53.489288,51.298531,493.442261,1288.238770,-286.944611,540.194397,1025.408691,-28.284519,584.562317,970.117676,-79.173943,122.463203,107.561371,-126.856552,-113.230103,1213.442017,-93.114983,12.527874,961.002869,40.145119,170.509460,57.561100,-233.523911,39.707409,504.408112,-18.810003,166.030258,319.428833,-65.008278,28.317654,1390.139893,-154.675751,104.346970,1507.482788,-60.803692,185.911972,643.042297,1.325150,240.125977,48.417679,20.805147,103.648438,43.665340,-21.997501,187.117905,51.034195,94.392448,-20.421535,1325.639526,-128.642212,58.765415,1035.519165,93.818329,-10.140872,987.229004,71.210564,352.825470,1074.325684,-254.554031,427.715088,987.768311,-44.211372,117.790421,1078.904297,-194.139221,168.409882,978.607300,23.317709
447,1.863000,,,,,,,269.979279,1360.087402,-359.357483,106.559647,1366.092285,-303.145752,231.377090,1510.201538,-213.700912,306.024628,1336.052124,-3.786119,390.504456,1711.656372,-5.187954,257.771332,1706.952637,9.166207,297.930878,1775.083984,-79.784912,413.563690,105.323456,-164.367722,595.205322,1149.908691,-289.283569,558.583557,928.104553,-78.281380,341.207703,45.379345,-266.714508,521.350037,516.390869,-101.222176,391.813232,280.908234,-106.841248,401.886292,1369.887451,-299.082367,419.168457,1503.767212,-198.629623,412.632172,725.414734,-24.010632,336.660614,34.349323,-3.313098,470.124390,37.741951,-72.952187,413.495422,53.500648,51.280796,493.481445,1288.300659,-286.949097,540.216614,1025.583984,-28.283773,584.663269,970.324036,-79.141594,122.466789,107.549576,-126.856651,-113.360115,1213.551270,-93.246971,12.582260,960.998413,39.618393,170.504547,57.566135,-233.518448,39.680416,504.428253,-18.857422,166.011032,319.417480,-65.038979,28.306892,1390.147583,-154.719055,104.335953,1507.456543,-60.798748,185.890015,643.051819,1.273226,240.123917,48.406666,20.803022,103.643234,43.676044,-21.993671,187.110535,51.042469,94.390900,-20.450287,1325.705444,-128.726105,58.698784,1035.488281,93.561432,-10.172149,987.244507,70.659172,352.851624,1074.332886,-254.611649,427.705719,987.784668,-44.246262,117.798210,1078.914917,-194.236160,168.388550,978.635559,23.253092
448,1.867000,,,,,,,270.013336,1360.127319,-359.361694,106.581322,1366.144531,-303.178314,231.381409,1510.214966,-213.698486,306.014160,1336.017212,-3.786503,390.472504,1711.631958,-5.125237,257.738098,1706.905273,9.246782,297.900208,1775.063232,-79.697159,413.563232,105.318459,-164.374130,595.318726,1150.031372,-289.327332,558.677124,928.344727,-78.352188,341.203278,45.379936,-266.700134,521.361389,516.398376,-101.251305,391.808289,280.908569,-106.868309,401.921326,1369.944946,-299.075928,419.167480,1503.790527,-198.591507,412.634186,725.411682,-24.044493,336.670593,34.375454,-3.312647,470.125183,37.751862,-72.962349,413.505280,53.507328,51.295559,493.527893,1288.364990,-286.947937,540.461731,1026.128662,-28.177628,584.756653,970.530151,-79.124168,122.460030,107.563675,-126.862587,-113.486115,1213.658203,-93.409172,12.661679,961.032104,39.140110,170.499542,57.562687,-233.516876,39.679077,504.412720,-18.903374,166.024551,319.433441,-65.045937,28.300371,1390.149414,-154.753174,104.318512,1507.440063,-60.799789,185.870087,643.061584,1.236055,240.121826,48.409698,20.801540,103.659279,43.693123,-22.000814,187.114914,51.055252,94.384163,-20.489452,1325.785767,-128.794144,58.629799,1035.464600,93.309380,-10.131554,987.167175,70.150093,352.853821,1074.340210,-254.681915,427.698334,987.792847,-44.302475,117.766510,1078.963257,-194.300507,168.385178,978.627258,23.181520
449,1.871000,,,,,,,270.070679,1360.157837,-359.375946,106.589882,1366.190308,-303.233276,231.380554,1510.236084,-213.692810,305.977570,1335.980347,-3.763834,390.432251,1711.608643,-5.048774,257.696411,1706.856201,9.314303,297.871338,1775.049194,-79.612267,413.566956,105.335609,-164.377853,595.425232,1150.149048,-289.372162,558.765625,928.591858,-78.425659,341.213470,45.377491,-266.716309,521.359924,516.397949,-101.269653,391.811401,280.921295,-106.880112,401.934753,1369.982178,-299.062775,419.161163,1503.797607,-198.544586,412.632538,725.438904,-24.074375,336.665039,34.366440,-3.319394,470.131561,37.750881,-72.958923,413.499207,53.504017,51.287472,493.600098,1288.446289,-286.951904,540.545166,1026.435547,-28.177341,584.871033,970.747986,-79.108551,122.450867,107.544518,-126.858803,-113.604187,1213.761597,-93.561836,12.750610,961.077881,38.662907,170.504410,57.563923,-233.528397,39.657551,504.440735,-18.957542,165.992233,319.432892,-65.076523,28.298889,1390.154175,-154.783798,104.297752,1507.413696,-60.788864,185.851059,643.075012,1.193806,240.115463,48.409691,20.794859,103.642349,43.679024,-21.988918,187.111389,51.056652,94.385193,-20.529697,1325.849609,-128.870636,58.540981,1035.428345,93.035278,-10.072493,987.027405,69.677887,352.871277,1074.326416,-254.729095,427.683136,987.818970,-44.361919,117.769653,1078.996094,-194.390900,168.372192,978.674561,23.102695
450,1.875000,,,,,,,270.100098,1360.213867,-359.397308,106.609360,1366.221436,-303.271027,231.378250,1510.254639,-213.679764,305.970032,1335.952026,-3.773622,390.401733,1711.571533,-4.978691,257.655212,1706.818726,9.387650,297.823853,1775.027222,-79.519814,413.571503,105.328979,-164.381836,595.561157,1150.270264,-289.417145,558.888794,928.804016,-78.397148,341.206573,45.369442,-266.713562,521.362244,516.395081,-101.281357,391.797729,280.917236,-106.899300,401.958038,1370.030029,-299.056702,419.157562,1503.825928,-198.498291,412.629456,725.450317,-24.111748,336.674286,34.374794,-3.318260,470.129181,37.737217,-72.960220,413.499573,53.510761,51.284897,493.656006,1288.537964,-286.942474,540.573120,1026.604736,-28.181658,584.950439,970.950256,-79.095337,122.453995,107.541969,-126.871216,-113.722389,1213.837280,-93.731445,12.780559,961.291443,38.019135,170.501678,57.557732,-233.530411,39.631935,504.458008,-19.001808,166.006287,319.496643,-65.118546,28.288481,1390.172852,-154.818222,104.292114,1507.392822,-60.782326,185.831314,643.062256,1.146992,240.116562,48.409859,20.798073,103.655533,43.664661,-22.003052,187.121689,51.060722,94.373886,-20.563040,1325.917969,-128.944275,58.469723,1035.445068,92.767120,-10.062836,986.960571,69.275299,352.878601,1074.354736,-254.800858,427.684570,987.849487,-44.404598,117.777390,1078.997070,-194.464310,168.348557,978.687561,23.025610
