Format Version,1.23,Take Name,EMG_Aufstehen_Take3_2023-02-09 10.42.24 AM,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2023-02-09 10.42.24.900 ,Capture Start Frame,205253,Total Frames in Take,2117,Total Exported Frames,2117,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
369,1.538000,,,,,,,,,,,,,,,,,,,,,,340.657135,930.084412,-912.863708,169.170334,939.202393,-895.423218,274.946686,1066.846313,-770.755798,301.552185,881.133484,-551.709839,354.045105,1290.135010,-570.727234,225.757324,1266.827881,-600.234070,288.914917,1323.165527,-683.981628,501.599792,112.534622,-195.394257,611.974060,675.511597,-727.761597,,,,443.604279,46.482265,-312.497437,582.524719,545.141663,-241.368393,460.499359,291.215088,-164.500687,461.850342,927.668701,-822.538696,452.142181,1051.998901,-710.747864,446.395172,636.896729,-429.527008,387.647491,36.443497,-55.305439,530.613464,37.460117,-96.616676,451.915985,53.628525,14.390526,547.315369,829.430054,-774.676697,378.324982,694.685059,-534.840576,,,,140.692215,115.186989,-189.164658,-49.078869,732.507385,-718.911621,160.323273,615.815796,-464.147736,184.957657,56.972782,-310.617554,28.309515,532.066101,-219.665146,188.352631,327.683014,-155.680130,60.925880,948.898743,-757.628296,121.706070,1055.273438,-641.878174,170.772415,626.193420,-340.709930,273.199036,55.477814,-63.696915,136.468582,46.803009,-95.054504,226.482300,61.734344,14.598599,14.667165,866.721680,-737.923706,183.060974,697.922852,-520.612854,124.308601,646.203064,-482.588837,,,,421.965546,625.927856,-509.708099,148.463211,606.348083,-805.459839,,,
370,1.542000,,,,,,,,,,,,,,,,,,,,,,340.657288,930.014160,-912.923584,169.164780,939.099976,-895.500183,274.917053,1066.779907,-770.818420,301.549103,881.049988,-551.768372,353.926514,1290.117920,-570.731018,225.664703,1266.741211,-600.254272,288.791901,1323.119995,-683.997864,501.577209,112.503532,-195.405655,611.978149,675.498108,-727.835571,,,,443.584930,46.454441,-312.501923,582.555054,545.136780,-241.399796,460.511902,291.230164,-164.514069,461.845215,927.622009,-822.580261,452.096954,1051.953003,-710.794800,446.407074,636.829529,-429.586548,387.651825,36.455383,-55.314110,530.604980,37.449116,-96.621223,451.908722,53.650307,14.390312,547.300903,829.395630,-774.737122,378.336456,694.538025,-534.906189,,,,140.794052,115.059013,-189.066849,-49.033245,732.340271,-718.933960,160.341568,615.685791,-464.160187,185.005280,57.078350,-310.546936,28.281120,532.028687,-219.633194,188.327377,327.682556,-155.610687,60.914673,948.756653,-757.718445,121.654808,1055.159790,-641.942383,170.738434,626.132751,-340.696228,273.258881,55.219559,-63.602680,136.503235,46.692684,-94.940369,226.561447,61.370522,14.687325,14.676359,866.546143,-737.963013,183.129471,697.764099,-520.652344,124.347824,646.091125,-482.594940,,,,422.004059,625.815918,-509.739349,148.473404,606.298828,-805.450134,,,
371,1.546000,,,,,,,,,,,,,,,,,,,,,,340.651672,929.989807,-912.972656,169.127457,938.978882,-895.559143,274.881561,1066.731445,-770.892761,301.547211,880.999084,-551.828979,353.779205,1290.097534,-570.734436,225.551880,1266.682373,-600.274353,288.674988,1323.066650,-684.024963,501.581665,112.524048,-195.411530,611.969177,675.458496,-727.911865,,,,443.565948,46.446136,-312.501526,582.597595,545.109924,-241.430298,460.519531,291.249786,-164.514648,461.853668,927.623718,-822.637695,452.067841,1051.917236,-710.856262,446.421234,636.744019,-429.631714,387.656311,36.458073,-55.316368,530.578369,37.466846,-96.629707,451.900269,53.663460,14.378135,547.278564,829.354370,-774.794067,378.338440,694.410767,-534.958984,,,,140.839722,115.021210,-189.014648,-48.988430,732.154114,-718.985901,160.349625,615.560425,-464.136108,185.050674,57.153145,-310.489868,28.280512,531.968628,-219.595306,188.340134,327.652191,-155.559723,60.905579,948.622375,-757.796387,121.608589,1055.048462,-642.003479,170.705444,626.083496,-340.685608,273.308167,54.994099,-63.547939,136.552521,46.620174,-94.890610,226.683090,60.954948,14.760733,14.692979,866.384705,-738.027588,183.211395,697.546692,-520.727844,124.368828,645.983826,-482.606049,,,,422.043243,625.683350,-509.799896,148.511978,606.239807,-805.424194,,,
372,1.550000,,,,,,,,,,,,,,,,,,,,,,340.637909,929.937561,-913.016418,169.097946,938.895264,-895.638184,274.838043,1066.677490,-770.946533,301.561951,880.932312,-551.915100,353.660156,1290.083252,-570.752258,225.441132,1266.620728,-600.296143,288.553772,1323.012817,-684.037964,501.584106,112.521317,-195.404678,611.964294,675.409424,-728.005005,,,,443.572174,46.444519,-312.509735,582.662354,545.036987,-241.449265,460.528778,291.231293,-164.522400,461.839569,927.603943,-822.682556,452.028229,1051.880981,-710.916077,446.442688,636.683167,-429.672974,387.654877,36.465565,-55.318306,530.569275,37.479149,-96.632652,451.891693,53.675217,14.378797,547.257141,829.312012,-774.857788,378.358032,694.254395,-535.026672,,,,140.913361,114.985985,-188.961914,-48.921806,731.956360,-719.023987,160.338669,615.474915,-464.099762,185.128937,57.247532,-310.456482,28.259079,531.936523,-219.567505,188.330078,327.638580,-155.514420,60.899952,948.482971,-757.870789,121.561470,1054.943726,-642.057556,170.661194,626.033020,-340.671783,273.343811,54.805218,-63.485600,136.614761,46.495911,-94.842285,226.785522,60.625889,14.837693,14.732527,866.217163,-738.050232,183.282303,697.374451,-520.793762,124.401619,645.873169,-482.625549,,,,422.078827,625.548157,-509.839905,148.514740,606.190857,-805.422119,,,
373,1.554000,,,,,,,,,,,,,,,,,,,,,,340.611603,929.892212,-913.070129,169.063400,938.821899,-895.719177,274.782379,1066.639893,-771.002319,301.553772,880.859802,-551.984680,353.536438,1290.068848,-570.753662,225.324219,1266.568604,-600.312073,288.436798,1322.990723,-684.049805,501.579834,112.512589,-195.412247,611.959534,675.404175,-728.065430,,,,443.573944,46.457207,-312.499054,582.709839,545.030212,-241.468567,460.533997,291.233673,-164.534653,461.811646,927.554688,-822.736450,451.989868,1051.854126,-710.966797,446.460602,636.623230,-429.714294,387.641388,36.466293,-55.325157,530.561218,37.495670,-96.634834,451.889435,53.669815,14.362026,547.218933,829.283752,-774.935364,378.365936,694.087524,-535.070435,,,,140.950974,114.942528,-188.909531,-48.858231,731.745667,-719.093750,160.345322,615.353943,-464.105804,185.189911,57.316681,-310.408966,28.244223,531.877136,-219.535172,188.326126,327.600586,-155.472000,60.885712,948.357544,-757.930420,121.492569,1054.824219,-642.103088,170.620987,625.991760,-340.659760,273.358276,54.588795,-63.409008,136.654953,46.404522,-94.781738,226.853424,60.319401,14.916233,14.743207,866.063782,-738.101562,183.351257,697.232849,-520.838318,124.427597,645.770752,-482.636383,,,,422.108826,625.445129,-509.884705,148.545593,606.149719,-805.389404,,,
374,1.558000,,,,,,,,,,,,,,,,,,,,,,340.586273,929.869141,-913.126099,169.031525,938.731750,-895.794739,274.723358,1066.608398,-771.064697,301.545502,880.796936,-552.057007,353.408539,1290.060059,-570.762695,225.199112,1266.521973,-600.338501,288.302765,1322.950317,-684.066101,501.573547,112.537888,-195.418015,611.944763,675.393799,-728.125244,,,,443.551239,46.427139,-312.501892,582.753174,545.015442,-241.485489,460.530487,291.263489,-164.531403,461.772217,927.533936,-822.791931,451.943665,1051.836304,-711.029175,446.475830,636.536438,-429.753235,387.636261,36.488960,-55.337372,530.552979,37.487553,-96.638840,451.892395,53.717842,14.359712,547.191956,829.270203,-774.990784,378.381378,693.945923,-535.118225,,,,141.008133,114.896461,-188.865921,-48.791588,731.571228,-719.185242,160.321869,615.331116,-463.994720,185.228897,57.388901,-310.364960,28.233372,531.851929,-219.512985,188.356201,327.610596,-155.431610,60.876186,948.239990,-757.999695,121.440689,1054.717529,-642.150574,170.567734,625.965271,-340.646942,273.407074,54.396008,-63.343601,136.693680,46.325966,-94.737030,226.908524,60.038948,14.983465,14.760036,865.907104,-738.171326,183.421646,697.101257,-520.874084,124.442696,645.691406,-482.655243,,,,422.158752,625.344177,-509.916260,148.573746,606.120300,-805.364441,,,
375,1.563000,,,,,,,,,,,,,,,,,,,,,,340.553528,929.839050,-913.184814,168.990845,938.643250,-895.864563,274.663757,1066.583374,-771.104370,301.528168,880.749695,-552.138977,353.267578,1290.050293,-570.784241,225.060791,1266.451660,-600.351196,288.172516,1322.909180,-684.091675,501.580109,112.511658,-195.424438,611.947449,675.420349,-728.191101,,,,443.553833,46.449081,-312.508667,582.804260,544.995483,-241.490585,460.546234,291.245056,-164.548264,461.733459,927.524963,-822.848999,451.889099,1051.818115,-711.080139,446.485046,636.487061,-429.773071,387.636993,36.507774,-55.341816,530.556213,37.497681,-96.635323,451.881897,53.733963,14.345889,547.158630,829.247070,-775.055481,378.371674,693.827332,-535.163391,,,,141.051773,114.923248,-188.847046,-48.740719,731.373840,-719.258606,160.329041,615.234070,-463.983093,185.263870,57.469810,-310.320801,28.227911,531.790588,-219.504333,188.346191,327.606781,-155.386871,60.852604,948.124146,-758.056030,121.380684,1054.632568,-642.195557,170.527924,625.911255,-340.647491,273.436127,54.199684,-63.306576,136.715225,46.243843,-94.672813,226.934860,59.787926,15.054037,14.781058,865.753479,-738.232544,183.499207,696.943665,-520.939026,124.433449,645.536743,-482.690155,,,,422.192566,625.253723,-509.940216,148.574371,606.062561,-805.358337,,,
376,1.567000,,,,,,,,,,,,,,,,,,,,,,340.505676,929.812866,-913.242126,168.951309,938.564331,-895.938721,274.576569,1066.542725,-771.147522,301.523254,880.692078,-552.216858,353.130463,1290.045654,-570.801025,224.927383,1266.410156,-600.384033,288.042389,1322.895142,-684.101807,501.574646,112.507408,-195.425293,611.932678,675.432861,-728.239563,,,,443.550110,46.448692,-312.518036,582.855164,544.978760,-241.497238,460.552856,291.236603,-164.550827,461.705841,927.525452,-822.899841,451.834167,1051.823975,-711.138611,446.508881,636.405273,-429.804932,387.623566,36.510052,-55.353199,530.543152,37.506496,-96.645607,451.867035,53.753162,14.348276,547.134155,829.241516,-775.113647,378.385834,693.710632,-535.193115,,,,141.087219,114.894867,-188.810898,-48.650391,731.172058,-719.335693,160.320770,615.184814,-463.954773,185.318466,57.518116,-310.264465,28.203222,531.761475,-219.488358,188.325821,327.561615,-155.338470,60.828094,948.013245,-758.098511,121.315025,1054.524780,-642.249390,170.497269,625.886719,-340.621887,273.458679,54.017735,-63.235706,136.733978,46.179665,-94.637428,226.964401,59.531033,15.122229,14.805390,865.594421,-738.320801,183.549164,696.835022,-520.983765,124.464767,645.463196,-482.714172,,,,422.214386,625.136597,-509.961609,148.606323,606.022766,-805.345398,,,
377,1.571000,,,,,,,,,,,,,,,,,,,,,,340.465576,929.773010,-913.284180,168.914368,938.471497,-896.006592,274.503296,1066.514648,-771.200073,301.519928,880.625366,-552.350769,352.988037,1290.039185,-570.827637,224.791397,1266.375000,-600.395813,287.900696,1322.878662,-684.119934,501.572662,112.514503,-195.428452,611.926453,675.434631,-728.283020,,,,443.545776,46.449337,-312.538727,582.902283,544.942749,-241.505844,460.566498,291.260742,-164.538437,461.665833,927.533020,-822.953979,451.764740,1051.818237,-711.206665,446.526611,636.338257,-429.812897,387.622986,36.503819,-55.371727,530.536621,37.523598,-96.652138,451.868286,53.759338,14.327202,547.106506,829.250427,-775.172791,378.384521,693.574524,-535.246826,,,,141.105942,114.888786,-188.778183,-48.577457,731.007812,-719.421387,160.335205,615.105225,-463.955109,185.361816,57.597340,-310.231323,28.186670,531.717468,-219.474655,188.333328,327.577301,-155.315170,60.803177,947.907593,-758.144165,121.248383,1054.443970,-642.287598,170.479904,625.870789,-340.599701,273.480377,53.810856,-63.174919,136.735901,46.106449,-94.596588,226.971649,59.265869,15.181797,14.821836,865.457947,-738.410400,183.608978,696.706543,-521.035583,124.486755,645.418091,-482.734619,,,,422.258698,625.077576,-509.970367,148.694382,605.940857,-805.209900,,,
378,1.575000,,,,,,,,,,,,,,,,,,,,,,340.430603,929.746094,-913.335754,168.859863,938.358154,-896.067932,274.442200,1066.493042,-771.237610,301.497314,880.582520,-552.411438,352.841614,1290.043457,-570.852844,224.654190,1266.335938,-600.442261,287.740051,1322.866699,-684.135742,501.577209,112.521820,-195.430130,611.920471,675.475769,-728.330017,,,,443.562988,46.440594,-312.526825,582.950317,544.947510,-241.510803,460.570374,291.241699,-164.550140,461.618561,927.543701,-823.008362,451.701385,1051.841309,-711.267700,446.544220,636.292358,-429.827332,387.621063,36.520855,-55.371155,530.524475,37.527477,-96.642693,451.863281,53.804649,14.320195,547.064087,829.275330,-775.244080,378.392120,693.482361,-535.279968,,,,141.121765,114.843689,-188.748505,-48.502544,730.838806,-719.502136,160.349762,615.027344,-463.960815,185.420761,57.659500,-310.173370,28.167873,531.683594,-219.468216,188.304596,327.553345,-155.252335,60.761189,947.793945,-758.200195,121.168808,1054.356567,-642.350952,170.463730,625.832947,-340.583527,273.494232,53.606091,-63.107357,136.747589,46.021358,-94.543587,226.982956,59.005894,15.275980,14.820485,865.305298,-738.476074,183.663239,696.593689,-521.083679,124.513153,645.360596,-482.757446,,,,422.325104,624.997070,-509.948425,148.696640,605.911011,-805.276611,,,
379,1.579000,,,,,,,,,,,,,,,,,,,,,,340.397675,929.708496,-913.376953,168.814407,938.279907,-896.125183,274.361053,1066.467285,-771.284485,301.506439,880.582214,-552.461182,352.702454,1290.058960,-570.886902,224.506927,1266.328613,-600.452881,287.600128,1322.854126,-684.155029,501.573547,112.531967,-195.426376,611.901123,675.508179,-728.376465,,,,443.542877,46.414543,-312.528778,582.988770,544.919312,-241.514557,460.570404,291.250519,-164.555862,461.572968,927.542847,-823.056763,451.613586,1051.847778,-711.351685,446.590118,636.214172,-429.839172,387.618378,36.530609,-55.377625,530.519226,37.531860,-96.655533,451.863007,53.814598,14.318500,547.012756,829.299683,-775.306824,378.364624,693.368347,-535.302124,,,,141.133804,114.809898,-188.708984,-48.417801,730.622986,-719.561646,160.338943,615.010132,-463.922699,185.467056,57.722412,-310.122467,28.136421,531.653198,-219.476212,188.276413,327.528442,-155.196274,60.714916,947.684753,-758.252625,121.077621,1054.297119,-642.407837,170.433228,625.800415,-340.569672,273.490051,53.378899,-63.030487,136.746750,45.931023,-94.500114,226.967880,58.748554,15.325029,14.832299,865.179810,-738.548828,183.726151,696.497620,-521.124084,124.545349,645.294434,-482.784882,,,,422.359863,624.930847,-509.944855,148.748352,605.875061,-805.194031,,,
380,1.583000,,,,,,,,,,,,,,,,,,,,,,340.357147,929.678223,-913.420044,168.779709,938.189270,-896.182983,274.282074,1066.491699,-771.372498,301.495605,880.577148,-552.513184,352.555054,1290.079956,-570.917480,224.378647,1266.308838,-600.479187,287.445618,1322.839111,-684.179993,501.573792,112.523170,-195.444016,611.896240,675.590088,-728.437073,,,,443.542816,46.415512,-312.521759,583.041077,544.918762,-241.533569,460.584015,291.236328,-164.566559,461.524658,927.568970,-823.112427,451.532776,1051.872437,-711.415710,446.617188,636.163513,-429.843262,387.623535,36.533886,-55.386745,530.523376,37.549290,-96.650505,451.853363,53.829395,14.310722,546.972168,829.306702,-775.366211,378.379395,693.268372,-535.321655,,,,141.137253,114.778938,-188.677612,-48.334641,730.460144,-719.655151,160.331207,614.987793,-463.910339,185.518082,57.811031,-310.068420,28.104630,531.624512,-219.459717,188.235367,327.528381,-155.153992,60.677269,947.578735,-758.315063,120.990517,1054.217773,-642.473816,170.425842,625.771912,-340.561340,273.498383,53.162033,-62.944176,136.727783,45.837952,-94.454918,226.938843,58.474152,15.388935,14.824009,865.049744,-738.613831,183.779633,696.397644,-521.162903,124.610390,645.225647,-482.800446,,,,422.398682,624.871643,-509.944489,148.767822,605.813416,-805.233582,,,
381,1.587000,,,,,,,,,,,,,,,,,,,,,,340.312195,929.733093,-913.531189,168.726105,938.117004,-896.222595,274.204803,1066.507446,-771.458008,301.476532,880.571045,-552.551941,352.399170,1290.098267,-570.948059,224.246017,1266.295166,-600.506226,287.277191,1322.839722,-684.202820,501.574402,112.519104,-195.440765,611.877808,675.611267,-728.457764,,,,443.553833,46.426537,-312.520416,583.077026,544.915405,-241.535629,460.586975,291.240723,-164.569336,461.475250,927.602783,-823.162109,451.450989,1051.888428,-711.478027,446.645599,636.148376,-429.836578,387.618469,36.547676,-55.400002,530.511230,37.558437,-96.658073,451.846863,53.871044,14.293258,546.884644,829.355774,-775.452820,378.394501,693.200562,-535.327881,,,,141.152405,114.768539,-188.634979,-48.248856,730.313721,-719.741577,160.361893,614.949646,-463.892975,185.571213,57.902016,-310.010864,28.074629,531.602539,-219.461716,188.186127,327.504333,-155.087494,60.637558,947.504456,-758.400085,120.893234,1054.160278,-642.529297,170.411591,625.716736,-340.546021,273.490143,52.964176,-62.868805,136.716400,45.748867,-94.403008,226.925415,58.198875,15.466591,14.823849,864.943176,-738.692139,183.837265,696.307861,-521.201172,124.646629,645.190308,-482.817627,,,,422.428894,624.810425,-509.968628,148.798538,605.830383,-805.221375,,,
382,1.592000,,,,,,,,,,,,,,,,,,,,,,340.274597,929.705627,-913.562622,168.677139,938.043396,-896.256348,274.136749,1066.520630,-771.526489,301.450439,880.580627,-552.593262,352.252930,1290.119995,-570.972534,224.093552,1266.296753,-600.519958,287.109283,1322.859985,-684.212769,501.577728,112.511490,-195.449509,611.865356,675.685303,-728.503052,,,,443.541504,46.393871,-312.532562,583.109924,544.879883,-241.535751,460.608582,291.242981,-164.572464,461.422211,927.624634,-823.213562,451.375854,1051.922729,-711.527039,446.675110,636.089722,-429.854706,387.626251,36.550175,-55.406952,530.503784,37.555164,-96.657364,451.844177,53.885376,14.276415,546.829285,829.373047,-775.501282,378.403900,693.122681,-535.340271,,,,141.145706,114.670479,-188.553024,-48.130569,730.140015,-719.827637,160.365311,614.920227,-463.879608,185.604904,57.984463,-309.955139,28.048532,531.552368,-219.459167,188.153885,327.495850,-155.031921,60.593559,947.366516,-758.436401,120.800194,1054.089966,-642.584839,170.396484,625.680420,-340.527740,273.480865,52.776798,-62.787487,136.715027,45.642872,-94.375053,226.905228,57.857952,15.520942,14.818597,864.829346,-738.762268,183.896317,696.208801,-521.246887,124.672577,645.154175,-482.845825,,,,422.481506,624.752441,-509.978546,148.834366,605.792725,-805.216003,,,
383,1.596000,,,,,,,,,,,,,,,,,,,,,,340.220398,929.690796,-913.588623,168.632004,937.968994,-896.298157,274.059387,1066.520630,-771.590027,301.424225,880.593689,-552.626404,352.102997,1290.146606,-571.004761,223.951050,1266.293335,-600.544922,286.939087,1322.868530,-684.231262,501.573853,112.517685,-195.452759,611.861572,675.750793,-728.528625,,,,443.535828,46.380779,-312.555695,583.139832,544.887573,-241.533020,460.611511,291.249268,-164.597198,461.380371,927.666809,-823.251648,451.303131,1051.969971,-711.581421,446.703735,636.061401,-429.848785,387.624359,36.585659,-55.407665,530.498779,37.558453,-96.667931,451.838898,53.908718,14.265737,546.773743,829.417786,-775.541931,378.395081,693.085938,-535.339294,,,,141.152954,114.640579,-188.508530,-48.059772,729.998718,-719.907471,160.391846,614.850891,-463.900330,185.663666,58.081211,-309.908081,28.013222,531.540222,-219.456955,188.108734,327.479553,-154.963867,60.545227,947.268433,-758.496826,120.699104,1054.026123,-642.639404,170.382401,625.655884,-340.494934,273.516907,52.519329,-62.694141,136.695908,45.541294,-94.320045,226.876495,57.535172,15.619548,14.822245,864.814392,-738.884766,183.963516,696.134705,-521.292236,124.703049,645.100830,-482.865417,,,,422.512421,624.655762,-509.976501,148.863098,605.752258,-805.213013,,,
384,1.600000,,,,,,,,,,,,,,,,,,,,,,340.174957,929.677856,-913.622314,168.567200,937.889282,-896.336792,273.963287,1066.531006,-771.665771,301.397522,880.614990,-552.656433,351.959198,1290.171875,-571.045349,223.817520,1266.305176,-600.557922,286.763275,1322.878540,-684.249695,501.584229,112.512436,-195.459656,611.847595,675.842407,-728.533569,,,,443.547211,46.388348,-312.554749,583.163696,544.882446,-241.522629,460.644104,291.253204,-164.587128,461.342377,927.712769,-823.305969,451.217255,1052.013306,-711.626221,446.731171,636.027161,-429.854858,387.617615,36.590096,-55.415920,530.493591,37.571987,-96.667274,451.829071,53.928223,14.263577,546.707336,829.457153,-775.601440,378.411835,693.031860,-535.350830,,,,141.161987,114.608032,-188.462891,-47.990967,729.883057,-719.985535,160.386688,614.867126,-463.840759,185.685760,58.217167,-309.822174,27.965492,531.532288,-219.445343,188.058701,327.460297,-154.905563,60.488735,947.182190,-758.555786,120.594986,1053.958618,-642.710571,170.361465,625.612427,-340.488037,273.499817,52.337811,-62.594296,136.680954,45.427708,-94.282661,226.838120,57.234520,15.685613,14.834547,864.726807,-738.951172,184.012360,696.056396,-521.330566,124.731430,645.060181,-482.899170,,,,422.563446,624.635864,-509.964294,148.895905,605.753967,-805.221313,,,
385,1.604000,,,,,,,,,,,,,,,,,,,,,,340.124146,929.675537,-913.635681,168.511902,937.830750,-896.379517,273.870026,1066.556274,-771.746033,301.351624,880.651245,-552.696411,351.800354,1290.215088,-571.067810,223.662415,1266.317871,-600.581848,286.599457,1322.907349,-684.261841,501.599426,112.528168,-195.469086,611.839722,675.935364,-728.548401,,,,443.547211,46.380146,-312.560089,583.195251,544.885010,-241.528564,460.657928,291.253876,-164.607864,461.275269,927.757996,-823.345825,451.125183,1052.052612,-711.661072,446.760620,636.015442,-429.855408,387.621857,36.599960,-55.426178,530.500916,37.580700,-96.672523,451.831787,53.953308,14.247059,546.618408,829.477844,-775.674500,378.417633,693.008240,-535.328003,,,,141.173370,114.583832,-188.414108,-47.917412,729.746155,-720.068909,160.375137,614.858093,-463.815674,185.755661,58.321232,-309.754700,27.921213,531.502991,-219.437943,188.031952,327.447205,-154.845596,60.447025,947.111084,-758.616821,120.491188,1053.904175,-642.763428,170.354828,625.583008,-340.462219,273.462402,52.149910,-62.498638,136.665665,45.364174,-94.238670,226.821274,56.878963,15.791289,14.796879,864.540222,-738.952881,184.063675,695.991943,-521.358093,124.763336,645.024109,-482.927887,,,,422.613373,624.619141,-509.961609,148.924072,605.708801,-805.187683,,,
386,1.608000,,,,,,,,,,,,,,,,,,,,,,340.069763,929.660889,-913.682983,168.465515,937.765442,-896.406006,273.773163,1066.589600,-771.829590,301.308838,880.684631,-552.718384,351.644897,1290.254272,-571.096680,223.525986,1266.310547,-600.597290,286.423615,1322.938354,-684.275513,501.596405,112.504547,-195.474808,611.825806,676.013367,-728.575134,,,,443.557251,46.405190,-312.560883,583.216370,544.879333,-241.520935,460.670105,291.252350,-164.619064,461.225677,927.802002,-823.372620,451.032654,1052.100098,-711.698242,446.803284,636.000427,-429.846771,387.625519,36.629631,-55.428688,530.494507,37.582981,-96.673943,451.834869,53.987709,14.240497,546.566040,829.538391,-775.720825,378.435516,692.976135,-535.323242,,,,141.180435,114.548531,-188.359100,-47.851891,729.609619,-720.145630,160.393082,614.835083,-463.785065,185.812103,58.403252,-309.676880,27.868183,531.486755,-219.411530,187.990158,327.461121,-154.778168,60.392052,947.044250,-758.673828,120.393707,1053.857422,-642.790161,170.308670,625.542542,-340.433594,273.432556,51.931534,-62.408649,136.633713,45.233681,-94.184128,226.757324,56.576401,15.869041,14.814139,864.543579,-739.084656,184.111191,695.899658,-521.393616,124.790398,644.976318,-482.959839,,,,422.657410,624.600037,-509.953308,148.957581,605.689209,-805.162292,,,
387,1.613000,,,,,,,,,,,,,,,,,,,,,,340.007721,929.653564,-913.689941,168.404129,937.715759,-896.428833,273.671143,1066.612305,-771.906799,301.263062,880.730530,-552.727905,351.482330,1290.283203,-571.120361,223.372711,1266.299927,-600.631470,286.265259,1322.966309,-684.295288,501.595306,112.540413,-195.475723,611.822693,676.102905,-728.593323,,,,443.563568,46.393745,-312.569763,583.244995,544.884705,-241.516403,460.688080,291.278809,-164.632919,461.162720,927.848877,-823.412781,450.933441,1052.158447,-711.739746,446.842896,635.986145,-429.857239,387.634979,36.642807,-55.439171,530.485779,37.583767,-96.685318,451.840881,54.016342,14.227158,546.515320,829.614136,-775.760559,378.458862,692.959473,-535.298828,,,,141.207184,114.531425,-188.327469,-47.767189,729.453979,-720.232300,160.391251,614.780640,-463.787933,185.884796,58.467773,-309.625610,27.833595,531.444641,-219.408752,187.955536,327.431549,-154.692825,60.348164,946.960571,-758.723755,120.272949,1053.801514,-642.838562,170.261292,625.492981,-340.365448,273.404419,51.735687,-62.320629,136.615128,45.182510,-94.143456,226.720276,56.300716,15.954586,14.812950,864.460449,-739.153137,184.169922,695.848938,-521.425110,124.822166,644.958679,-482.975708,,,,422.725525,624.627991,-509.932281,148.980591,605.677795,-805.151062,,,
388,1.617000,,,,,,,,,,,,,,,,,,,,,,339.957062,929.663513,-913.713989,168.334274,937.651062,-896.444580,273.545563,1066.625610,-771.970032,301.216339,880.769897,-552.742432,351.321381,1290.317383,-571.154175,223.198273,1266.287842,-600.662048,286.085815,1322.996338,-684.305908,501.613434,112.561974,-195.486679,611.815125,676.197510,-728.611572,,,,443.563782,46.398586,-312.563171,583.269653,544.885010,-241.520386,460.699158,291.277649,-164.637405,461.100922,927.889587,-823.430237,450.836761,1052.212158,-711.769714,446.885803,635.973694,-429.842499,387.623199,36.657768,-55.462353,530.484375,37.605145,-96.680290,451.845184,54.028385,14.212801,546.461914,829.671082,-775.775696,378.471191,692.966492,-535.272705,,,,141.236053,114.487885,-188.283463,-47.715488,729.324463,-720.338135,160.391251,614.769836,-463.739899,185.937958,58.563618,-309.574280,27.790859,531.410950,-219.400818,187.873901,327.458679,-154.571991,60.283882,946.882751,-758.788879,120.163025,1053.773315,-642.875610,170.241913,625.429382,-340.330719,273.395233,51.568020,-62.236683,136.593109,45.116070,-94.103867,226.687912,56.065460,16.052309,14.799103,864.374939,-739.221252,184.219009,695.789978,-521.453918,124.844299,644.910706,-482.988525,,,,422.773560,624.617798,-509.920593,149.024887,605.631226,-805.120178,,,
