Format Version,1.23,Take Name,EMG_Gehen_Take9_2023-02-09 10.47.41 AM,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2023-02-09 10.47.42.145 ,Capture Start Frame,281391,Total Frames in Take,2288,Total Exported Frames,2288,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
609,2.538000,,,,,,,,,,,,,,,,142.252090,1346.242798,1896.893311,149.524460,1714.254883,1833.757202,200.504303,1734.407715,1956.011475,96.306549,1786.850098,1933.705444,105.045624,122.413452,2095.831787,-143.822678,1106.453369,2070.545898,-127.524567,813.509460,1915.835815,166.901596,72.348015,2206.011963,-31.357965,514.008850,1971.215942,114.180275,294.319092,2024.755493,-67.434189,1375.623779,2122.633057,-61.634052,1495.827271,2021.898926,72.048248,730.718933,1910.296631,212.230743,53.990658,1945.431885,68.538544,57.596634,1991.602417,145.451355,73.018425,1880.888550,,,,-52.011707,892.426880,1904.088135,-131.625488,867.690857,1930.749146,389.586761,150.599991,2114.216064,463.916412,1215.674194,2085.046387,535.103333,911.875000,1980.080688,316.844055,98.218323,2215.971191,473.702423,545.448120,1982.532715,349.863861,341.204498,2004.068359,,,,291.875488,1530.418579,2018.040894,334.326660,676.545471,1912.690552,322.075165,72.691750,1950.328735,439.630768,77.921463,2027.837036,392.907501,78.480179,1893.766968,,,,461.931274,954.175903,1917.874512,537.491760,958.112427,1962.374023,,,,42.426716,990.512451,1914.546509,,,,309.804565,1004.602173,1936.987671
610,2.542000,,,,,,,,,,,,,,,,142.033401,1346.204346,1896.527344,148.870514,1714.145996,1832.981934,200.229340,1734.299561,1955.124634,96.008453,1786.754395,1933.228027,105.056076,122.403152,2095.831055,-143.887909,1106.546387,2070.088379,-127.733696,813.459106,1915.652100,166.922699,72.331886,2206.021240,-31.434629,514.006897,1971.236816,114.128563,294.277771,2024.696533,-67.608147,1375.591431,2122.284424,-61.833683,1495.690430,2021.735229,71.935043,730.658630,1910.046753,212.227066,53.992130,1945.438599,68.545441,57.594875,1991.618652,145.435486,72.979202,1880.907104,,,,-52.165833,892.252014,1903.912720,-131.677643,867.566223,1930.816528,389.132843,150.977036,2113.443359,463.820709,1215.781494,2084.330078,535.039368,911.914551,1979.153564,316.249420,99.109634,2215.135498,473.687531,545.693665,1980.805298,349.577087,341.325256,2002.620483,,,,291.623352,1530.490356,2017.408325,334.294220,676.998535,1910.970215,321.493591,72.843391,1949.779663,439.199860,78.238579,2027.164185,392.298157,78.543343,1893.124878,,,,461.811218,954.281189,1917.163574,537.456238,958.295349,1961.450806,,,,42.291138,990.490479,1914.295288,,,,309.675995,1004.766235,1936.406128
611,2.546000,,,,,,,,,,,,,,,,141.784180,1346.169800,1896.110596,148.263992,1714.019165,1832.388794,199.879898,1734.140869,1954.384155,95.695663,1786.653687,1932.651978,105.036957,122.410744,2095.864502,-143.889969,1106.679932,2069.669678,-127.879723,813.380859,1915.428223,166.910110,72.321114,2206.022461,-31.576204,514.017090,1971.231934,114.072540,294.267303,2024.578125,-67.697823,1375.581787,2121.842529,-62.060726,1495.620972,2021.507446,71.793991,730.575928,1909.798218,212.224014,54.006615,1945.446167,68.533768,57.558784,1991.629761,145.434113,73.002975,1880.895264,,,,-52.305817,892.100891,1903.701904,-131.688416,867.304138,1930.996460,388.637299,151.478043,2112.425293,463.790283,1215.840454,2083.630615,534.992859,912.021545,1978.248657,315.504883,100.339256,2214.736572,473.624359,545.995728,1979.014160,349.341766,341.403992,2001.219971,,,,291.428253,1530.568481,2016.759888,334.288910,677.539612,1909.161255,320.832428,72.997398,1949.096924,438.559052,78.473862,2026.347412,391.493500,78.553261,1892.323120,,,,461.718384,954.414490,1916.296631,537.405701,958.478088,1960.555542,,,,42.173222,990.479431,1914.027588,,,,309.521179,1004.921814,1935.858276
612,2.550000,,,,,,,,,,,,,,,,141.504654,1346.134766,1895.637817,147.529037,1713.918945,1831.685059,199.570282,1734.042725,1953.459961,95.336143,1786.530151,1932.171753,105.002930,122.436264,2095.847168,-143.936691,1106.786499,2069.316162,-128.085678,813.313049,1915.289429,166.934738,72.376419,2206.014648,-31.691368,514.039185,1971.229980,114.025352,294.229279,2024.493652,-67.790443,1375.631958,2121.277588,-62.241154,1495.539551,2021.283569,71.678001,730.514038,1909.518188,212.225922,53.982277,1945.445679,68.523567,57.565208,1991.628784,145.429672,72.987038,1880.897949,,,,-52.413857,891.935852,1903.512695,-131.707321,867.105652,1931.099731,388.157501,151.885178,2111.520752,463.806976,1216.034302,2082.735107,535.019653,912.251465,1977.330444,314.426239,101.770531,2211.562256,473.602875,546.309509,1977.165283,349.044617,341.495911,1999.738770,,,,291.202332,1530.657349,2016.145264,334.199127,678.063049,1907.445190,320.191315,73.186417,1948.442017,437.942047,78.711861,2025.561279,390.726929,78.552132,1891.488281,,,,461.612274,954.554260,1915.449585,537.345764,958.639465,1959.724365,,,,42.056553,990.476501,1913.771973,,,,309.396484,1005.074646,1935.307861
613,2.554000,,,,,,,,,,,,,,,,141.234360,1346.090454,1895.172974,146.886948,1713.772583,1830.937378,199.241226,1733.940063,1952.627441,94.991829,1786.440796,1931.581299,105.002350,122.443642,2095.867920,-143.858810,1106.866089,2068.914551,-128.198181,813.247437,1915.139282,166.905975,72.321732,2206.011230,-31.775564,514.019592,1971.224487,113.961334,294.186279,2024.354736,-67.842651,1375.647339,2120.755859,-62.426170,1495.455078,2021.057617,71.526649,730.480530,1909.231689,212.207047,54.005314,1945.438477,68.507233,57.559570,1991.628540,145.423691,72.983551,1880.905396,,,,-52.507442,891.767578,1903.347046,-131.737244,867.021118,1931.006714,387.683350,152.355316,2110.542969,463.575287,1216.161987,2082.061523,535.055786,912.514099,1976.384155,312.288330,104.546036,2208.102783,473.497650,546.591003,1975.383667,348.620514,341.714813,1998.128174,,,,291.030396,1530.732544,2015.572021,334.114044,678.553223,1905.891846,319.444580,73.496613,1947.670166,437.280121,79.013618,2024.628418,390.012360,78.606758,1890.725220,,,,461.605469,954.782837,1914.600342,537.348633,958.895813,1958.767090,,,,41.956345,990.452393,1913.523071,,,,309.296875,1005.246887,1934.754272
614,2.558000,,,,,,,,,,,,,,,,140.981018,1346.069214,1894.742676,146.271332,1713.618164,1830.291382,198.976105,1733.817017,1951.829956,94.638588,1786.431030,1930.966675,104.981903,122.424896,2095.923096,-143.832855,1106.963745,2068.547852,-128.289413,813.202087,1914.999146,166.945847,72.357895,2206.000488,-31.873903,514.046875,1971.158569,113.900040,294.129639,2024.246704,-67.932465,1375.671021,2120.365479,-62.593044,1495.371704,2020.850952,71.436607,730.424316,1908.981201,212.212204,54.000626,1945.424194,68.497925,57.546696,1991.631104,145.406616,72.974594,1880.902222,,,,-52.587307,891.633545,1903.171753,-131.763168,866.890137,1930.992554,387.227600,152.870377,2109.468994,463.613037,1216.308105,2081.194336,535.123596,912.809937,1975.415527,314.270508,102.391106,2211.576904,473.587860,546.978027,1973.578125,348.272278,341.928528,1996.484375,,,,290.874664,1530.878174,2014.846069,334.017822,679.042847,1903.973877,318.756897,73.733688,1946.880737,436.572632,79.303253,2023.683838,389.267242,78.700409,1889.844604,,,,461.544189,954.978333,1913.691650,537.256409,959.088074,1957.885010,,,,41.894135,990.419495,1913.274902,,,,309.162598,1005.445618,1934.090454
615,2.563000,,,,,,,,,,,,,,,,140.716263,1346.038818,1894.303589,145.627426,1713.492920,1829.619995,198.787369,1733.812256,1950.918701,94.321121,1786.390991,1930.387329,104.994659,122.425880,2095.931641,-143.786987,1106.998047,2068.156250,-128.347626,813.154602,1914.852173,166.969894,72.417366,2205.984375,-31.940088,514.070557,1971.092285,113.858337,294.106232,2024.114868,-68.018959,1375.657227,2119.945801,-62.764221,1495.285767,2020.591064,71.331421,730.412903,1908.712158,212.213699,53.997391,1945.425781,68.496536,57.515366,1991.638916,145.405853,72.962685,1880.902954,,,,-52.653774,891.518005,1902.991089,-131.745300,866.695618,1931.111084,386.709930,153.294083,2108.391846,463.584045,1216.425659,2080.450684,535.044128,912.940063,1974.557129,313.812134,103.124542,2210.634033,473.520966,547.286987,1971.731812,348.066803,342.091125,1994.925537,,,,290.659698,1530.971680,2014.264404,333.916870,679.606567,1902.199585,318.004089,73.927292,1946.031860,435.934509,79.556808,2022.765869,388.414032,78.807846,1888.946167,,,,461.486481,955.173462,1912.858032,537.247986,959.304138,1956.912598,,,,41.795631,990.374634,1913.032471,284.103271,1106.892334,2157.251953,309.025330,1005.626343,1933.516479
616,2.567000,,,,,,,,,,,,,,,,140.494827,1346.017822,1893.857300,144.992752,1713.412598,1828.876221,198.555450,1733.767944,1950.110107,94.031593,1786.343140,1929.799072,105.012466,122.462402,2095.889893,-143.716919,1107.087524,2067.826416,-128.479752,813.092957,1914.771973,166.992279,72.391693,2205.983643,-31.999537,514.058472,1971.073242,113.838135,294.045593,2024.002319,-68.156090,1375.641724,2119.340820,-62.914669,1495.166626,2020.355713,71.240982,730.364319,1908.415894,212.206299,53.985600,1945.422241,68.492737,57.506245,1991.642700,145.397705,72.952644,1880.900024,,,,-52.721973,891.349976,1902.856689,-131.747314,866.543579,1931.052368,386.193268,153.849609,2107.124756,463.611237,1216.543457,2079.734863,535.006348,913.088013,1973.531982,313.435242,104.279495,2209.268555,473.488617,547.578308,1969.870728,347.729797,342.274109,1993.289673,,,,290.494324,1531.027588,2013.616333,333.719604,680.230225,1900.361938,317.209778,74.376686,1945.004395,435.307831,79.815826,2021.813354,387.563263,78.851562,1887.865234,,,,461.409576,955.364136,1911.992188,537.193481,959.500977,1956.028931,,,,41.717781,990.354553,1912.712402,284.260040,1106.714722,2156.511230,308.877808,1005.781189,1932.968750
617,2.571000,,,,,,,,,,,,,,,,140.260147,1345.998413,1893.367188,144.386673,1713.243530,1828.228149,198.307007,1733.693970,1949.139282,93.710251,1786.278687,1929.178467,104.985336,122.433037,2095.926025,-143.674408,1107.144897,2067.514160,-128.520218,813.023254,1914.666992,166.955399,72.403587,2206.001953,-32.047157,514.017212,1971.041382,113.819618,294.032166,2023.856201,-68.268921,1375.575928,2118.769043,-63.079216,1495.055908,2020.059814,71.147606,730.314880,1908.150879,212.195694,53.983009,1945.420288,68.478065,57.504612,1991.632080,145.402267,72.973366,1880.904419,,,,-52.767330,891.219299,1902.702515,-131.717896,866.424927,1931.022827,385.690308,154.311432,2105.941895,463.668274,1216.718018,2078.802490,535.402588,913.371460,1972.266846,313.207458,105.331741,2207.770996,473.491028,547.909180,1968.001343,347.376801,342.579681,1991.499146,,,,290.349640,1531.127075,2012.871460,333.564636,680.794556,1898.627075,316.325317,74.652985,1943.986572,434.505310,80.086693,2020.489990,386.733856,78.982063,1886.742188,,,,461.291840,955.527832,1911.128052,537.125549,959.621460,1955.075806,,,,41.667358,990.328125,1912.415649,284.334473,1106.587524,2155.911621,308.758453,1006.001343,1932.371704
618,2.575000,,,,,,,,,,,,,,,,140.025848,1345.963867,1892.925903,143.788925,1713.123047,1827.507080,197.968353,1733.536255,1948.359375,93.428955,1786.200928,1928.597900,104.989754,122.475708,2095.885498,-143.598785,1107.196289,2067.200439,-128.552780,813.001099,1914.605225,166.987869,72.411804,2205.987549,-32.068489,514.059692,1970.869385,113.793999,293.990234,2023.755981,-68.408073,1375.538574,2118.327637,-63.218124,1494.952881,2019.775635,71.084328,730.251343,1907.876709,212.202698,53.993111,1945.431641,68.463524,57.528152,1991.637817,145.381607,72.951378,1880.902954,,,,-52.814949,891.095459,1902.562988,-131.668228,866.235535,1931.053955,385.174133,154.890839,2104.600342,463.669281,1216.845459,2078.132568,535.726929,913.682800,1971.079956,312.753174,106.401123,2206.333984,473.325378,548.218079,1966.103882,346.985168,342.812927,1989.781494,,,,290.157288,1531.112549,2012.245850,333.337036,681.323120,1896.780518,315.504333,75.005608,1943.008667,433.695740,80.370544,2019.234863,385.838348,79.131775,1885.608154,,,,461.197388,955.673340,1910.265503,537.075256,959.753052,1954.101929,,,,41.625740,990.381409,1912.004028,284.349304,1106.466431,2155.290527,308.657410,1006.214050,1931.740723
619,2.579000,,,,,,,,,,,,,,,,139.811539,1345.951782,1892.464233,143.213104,1713.062622,1826.721069,197.730774,1733.478516,1947.381226,93.113258,1786.120850,1927.986938,104.990616,122.484299,2095.905762,-143.525330,1107.229492,2066.902832,-128.583908,812.934692,1914.546875,166.998108,72.429749,2205.993164,-32.112297,513.991760,1970.815918,113.812141,293.949829,2023.616821,-68.544189,1375.488892,2117.879150,-63.384033,1494.884399,2019.423462,71.028458,730.160400,1907.587769,212.197784,53.981030,1945.436157,68.465942,57.530560,1991.635620,145.397125,72.967072,1880.898804,,,,-52.863335,890.955566,1902.426392,-131.632019,866.153992,1931.030640,384.617859,155.360870,2103.324219,463.732391,1217.058228,2077.258789,535.869873,913.919006,1970.008789,312.223083,107.477310,2204.676758,473.175995,548.566467,1964.121948,346.723572,342.947571,1988.065308,,,,290.022522,1531.199219,2011.465088,333.121155,681.966003,1894.938965,314.752716,75.406586,1941.852173,433.011810,80.612770,2018.023438,384.973877,79.357552,1884.395264,,,,461.079315,955.842346,1909.262939,537.041199,959.873230,1953.211304,,,,41.565517,990.345459,1911.715454,284.335144,1106.341064,2154.655518,308.606201,1006.365662,1931.201660
620,2.583000,,,,,,,,,,,,,,,,139.580872,1345.900391,1891.973022,142.640411,1712.986084,1826.048584,197.479126,1733.443848,1946.610107,92.792763,1786.136230,1927.303345,104.995468,122.493469,2095.907227,-143.454041,1107.270752,2066.612549,-128.587402,812.874451,1914.487183,166.994827,72.438232,2205.980713,-32.096085,513.976746,1970.686646,113.810959,293.893158,2023.536621,-68.686302,1375.443237,2117.234863,-63.487427,1494.814209,2019.048462,70.993134,730.162109,1907.226807,212.194122,54.009117,1945.419434,68.456619,57.522694,1991.638550,145.412216,72.966805,1880.860107,,,,-52.877747,890.804199,1902.260376,-131.586227,865.981567,1931.106812,384.040131,155.884766,2101.785645,463.748230,1217.208130,2076.486328,535.850220,914.014038,1969.009521,311.455627,108.579773,2202.633057,473.214569,549.027527,1962.091187,346.322906,343.241730,1986.165405,,,,289.900421,1531.261719,2010.744141,332.969238,682.601379,1893.008057,313.875092,75.693497,1940.618652,432.223999,80.889107,2016.660645,384.042938,79.433060,1883.104126,,,,461.020599,956.053040,1908.343140,537.033508,960.063721,1952.133667,,,,41.518253,990.315369,1911.413208,284.378204,1106.168823,2154.057617,308.513763,1006.534912,1930.643677
621,2.587000,,,,,,,,,,,,,,,,139.349121,1345.875366,1891.363770,142.142776,1712.900269,1825.282227,197.219833,1733.352905,1945.681274,92.533943,1786.087646,1926.739990,105.011597,122.473824,2095.888916,-143.378723,1107.315796,2066.316650,-128.608597,812.799011,1914.457764,167.006439,72.423897,2205.991943,-32.118031,513.938538,1970.500610,113.837067,293.869965,2023.428711,-68.784828,1375.371216,2116.616211,-63.595890,1494.722656,2018.757812,70.961128,730.099731,1906.960327,212.191528,53.975075,1945.429688,68.430984,57.517487,1991.639893,145.473694,72.915291,1880.833252,,,,-52.897453,890.667480,1902.123413,-131.530106,865.880066,1931.041870,383.501526,156.333160,2100.396973,463.812286,1217.339844,2075.702881,535.814697,914.109192,1968.049072,309.814514,109.864822,2200.495850,473.195007,549.400024,1960.063843,346.043701,343.546967,1984.341553,,,,289.800293,1531.309814,2010.116333,332.793335,683.178772,1891.277100,312.964325,76.050911,1939.314819,431.438934,81.211349,2015.176270,383.012817,79.585732,1881.691040,,,,460.922974,956.176331,1907.630615,536.967041,960.121887,1951.259644,,,,41.495995,990.286926,1911.119263,284.386627,1106.050049,2153.465332,308.445923,1006.683594,1930.065308
622,2.592000,,,,,,,,,,,,,,,,139.165085,1345.818115,1890.850952,141.582169,1712.723633,1824.547485,196.908859,1733.266479,1944.817505,92.263557,1786.056519,1926.034180,105.012459,122.484329,2095.876709,-143.309341,1107.354126,2066.009766,-128.593185,812.751038,1914.426758,166.972809,72.405144,2205.993164,-32.060902,513.965149,1970.221924,113.868736,293.826874,2023.303955,-68.892395,1375.347290,2116.131348,-63.688709,1494.666504,2018.427368,70.945229,730.043335,1906.697876,212.196609,53.989838,1945.429688,68.432693,57.492149,1991.666626,145.568390,72.907669,1880.838379,,,,-52.874031,890.552917,1901.948364,-131.432312,865.705566,1931.175171,382.976990,156.786194,2098.803955,463.832001,1217.548218,2074.728760,535.855896,914.140259,1967.011230,308.576202,110.731064,2198.738037,472.990265,549.722534,1958.011841,345.753357,343.783508,1982.430664,,,,289.713318,1531.430664,2009.295654,332.495514,683.863464,1889.263428,312.135223,76.366959,1938.098145,430.746490,81.536896,2013.744873,382.100311,79.773186,1880.327881,,,,460.823395,956.409973,1906.615479,536.943115,960.349915,1950.126465,,,,41.480698,990.252380,1910.849243,284.374878,1105.984253,2152.950195,308.392517,1006.833801,1929.478394
623,2.596000,,,,,,,,,,,,,,,,138.979065,1345.790527,1890.324219,141.016815,1712.604492,1823.848389,196.654785,1733.162720,1943.932617,92.092117,1786.019775,1925.353516,105.021561,122.506775,2095.890137,-143.190964,1107.397217,2065.692627,-128.579559,812.702759,1914.433350,167.049133,72.480110,2205.970459,-32.015934,513.957581,1969.982666,113.937973,293.795471,2023.186157,-68.956413,1375.295776,2115.557373,-63.794456,1494.612793,2018.035156,70.940948,730.034668,1906.413086,212.199966,54.003212,1945.444092,68.429192,57.495758,1991.648071,145.588837,72.847481,1880.885498,,,,-52.840450,890.457825,1901.764160,-131.307831,865.544556,1931.219360,382.443542,157.291275,2097.105713,463.862579,1217.666626,2074.011230,535.854675,914.159607,1965.924194,308.165436,111.501617,2197.288574,472.822205,549.970886,1955.956909,345.359161,344.077087,1980.439331,,,,289.595673,1531.476318,2008.619019,332.267242,684.465698,1887.406860,311.240631,76.750366,1936.528076,429.961639,81.796593,2012.134521,381.231812,80.010803,1878.739990,,,,460.794769,956.610901,1905.756104,536.884644,960.497864,1949.252930,,,,41.460434,990.232239,1910.545532,284.476776,1105.855713,2152.351807,308.286316,1006.960022,1928.895508
624,2.600000,,,,,,,,,,,,,,,,138.787018,1345.770996,1889.831665,140.506027,1712.552490,1823.008545,196.482300,1733.183960,1943.015381,91.798065,1785.934326,1924.720215,105.053596,122.512016,2095.859619,-143.034576,1107.427734,2065.363037,-128.541275,812.640076,1914.441895,167.034500,72.468353,2205.989502,-31.940054,513.978455,1969.700684,113.981636,293.757782,2023.098755,-69.029976,1375.266479,2114.815674,-63.853344,1494.591309,2017.630127,70.932076,729.976074,1906.133789,212.193222,54.023476,1945.415283,68.423843,57.486603,1991.660034,145.604889,72.779549,1880.982666,,,,-52.771500,890.241211,1901.648926,-131.240494,865.503967,1931.237671,381.900574,157.714691,2095.462402,463.968811,1217.859131,2072.992920,535.749512,914.356689,1964.837402,307.665314,112.196159,2195.730225,472.775543,550.400024,1953.822266,344.978210,344.428558,1978.379028,,,,289.488892,1531.531128,2007.875732,332.140869,685.086670,1885.664551,310.353912,77.100876,1935.006348,429.215179,82.160309,2010.438477,380.255768,80.254730,1877.110474,,,,460.743500,956.822998,1904.677979,536.869751,960.709961,1948.137085,,,,41.448708,990.206848,1910.215576,284.610596,1105.740112,2151.728760,308.205292,1007.100098,1928.367920
625,2.604000,,,,,,,,,,,,,,,,138.645950,1345.776245,1889.278198,140.013306,1712.399780,1822.298706,196.335007,1733.162598,1942.131470,91.492371,1785.862915,1923.988159,105.057198,122.564102,2095.809570,-142.906784,1107.475220,2065.047607,-128.451080,812.570923,1914.439331,167.006622,72.426735,2205.995361,-31.861111,513.872131,1969.503174,114.032631,293.699432,2022.950928,-69.100677,1375.281494,2114.248291,-63.928932,1494.534546,2017.269897,70.947014,729.938843,1905.858032,212.190933,54.001495,1945.427246,68.416817,57.471859,1991.666504,145.595734,72.752983,1881.026978,,,,-52.728737,890.116577,1901.468506,-131.198624,865.222595,1931.179932,381.439148,158.174805,2093.596436,463.995758,1217.956177,2072.239746,535.632141,914.496338,1963.872314,307.141357,112.852196,2194.080811,472.638092,550.762878,1951.661499,344.568146,344.643860,1976.462158,,,,289.373077,1531.565552,2007.094360,331.883972,686.027466,1883.344727,309.511993,77.545273,1933.472656,428.467194,82.357903,2008.711304,379.299561,80.472473,1875.492920,,,,460.644653,956.983215,1903.772461,536.836060,960.865356,1947.183838,,,,41.477871,990.207764,1909.781372,284.655182,1105.756836,2151.221924,308.181122,1007.241699,1927.781860
626,2.608000,,,,,,,,,,,,,,,,138.511749,1345.770630,1888.748169,139.492798,1712.248657,1821.544067,196.144836,1733.143311,1941.186157,91.205078,1785.777832,1923.279907,105.079681,122.557396,2095.801270,-142.784698,1107.498535,2064.714111,-128.370010,812.495605,1914.454224,167.034042,72.480537,2205.975830,-31.772512,513.839172,1969.267578,114.079849,293.720337,2022.784668,-69.131111,1375.240967,2113.686035,-64.013306,1494.476929,2016.968750,70.986725,729.874268,1905.552856,212.177094,54.010654,1945.418335,68.413261,57.493359,1991.663208,145.592529,72.745117,1881.053101,,,,-52.678143,890.039490,1901.333740,-131.095520,865.117310,1931.234741,380.908722,158.554764,2091.582275,464.131348,1218.105591,2071.268066,535.603333,914.665466,1962.882324,306.706116,113.440247,2192.370361,472.500153,551.220398,1949.484497,344.151306,344.928406,1974.258423,,,,289.238251,1531.598389,2006.399658,331.719330,686.668579,1881.607788,308.602112,77.952194,1931.730713,427.618652,82.556915,2006.794922,378.283539,80.604286,1873.631226,,,,460.460907,957.015076,1902.952393,536.841614,961.032104,1946.108154,,,,41.504879,990.137390,1909.456665,284.590607,1105.913574,2150.849121,308.106384,1007.352966,1927.150146
627,2.612000,,,,,,,,,,,,,,,,138.407257,1345.755981,1888.221680,138.965530,1712.111816,1820.734985,195.886337,1733.072388,1940.219482,90.966629,1785.734131,1922.604492,105.086426,122.523407,2095.815918,-142.670959,1107.522827,2064.401611,-128.288803,812.436584,1914.499268,166.994232,72.442322,2205.973145,-31.659306,513.751953,1969.040283,114.185051,293.617401,2022.691284,-69.206551,1375.258545,2112.968262,-64.057579,1494.445068,2016.609009,71.059570,729.831543,1905.196655,212.178452,54.006386,1945.427002,68.403999,57.467949,1991.665894,145.574631,72.722717,1881.101196,,,,-52.601345,889.877441,1901.234497,-130.973633,865.025757,1931.318848,380.363220,158.855621,2089.665039,464.195160,1218.184814,2070.444824,535.647583,914.766785,1961.814331,306.323364,113.983864,2190.509521,472.314789,551.486755,1947.295532,343.770691,345.340149,1972.122559,,,,289.126892,1531.676270,2005.525391,331.523254,687.425110,1879.649048,307.670197,78.320740,1930.026611,426.876984,82.869774,2004.848511,377.324493,80.865372,1871.840210,,,,460.435547,957.231628,1902.023804,536.825378,961.140991,1945.128418,,,,41.525177,990.082397,1909.110352,285.031464,1105.618164,2149.981445,308.073639,1007.500977,1926.562744
628,2.617000,,,,,,,,,,,,,,,,138.290131,1345.664795,1887.672119,138.517838,1712.011353,1819.983887,195.687485,1733.003784,1939.287354,90.720146,1785.623535,1921.881470,105.115005,122.527557,2095.803955,-142.496170,1107.592407,2064.090332,-128.204117,812.338867,1914.550659,167.030243,72.474464,2205.975830,-31.535086,513.731567,1968.733398,114.246689,293.588440,2022.546753,-69.218475,1375.231445,2112.264648,-64.107849,1494.431396,2016.164307,71.118256,729.751648,1904.880005,212.199524,54.014702,1945.425659,68.398041,57.476151,1991.667236,145.574722,72.742363,1881.108398,,,,-52.518005,889.735107,1901.151978,-130.822495,864.898376,1931.390869,379.870270,159.285873,2087.581055,464.309326,1218.296387,2069.607422,535.712646,914.924683,1960.703247,305.816162,114.615982,2188.711914,472.283356,551.851440,1945.037598,343.442230,345.609436,1969.990356,,,,289.045654,1531.694214,2004.800049,331.481567,688.090149,1877.859741,306.821228,78.663635,1928.020142,426.136627,83.131119,2002.762573,376.273468,81.114891,1869.732666,,,,460.403046,957.456848,1901.109009,536.814148,961.323853,1944.039062,,,,41.566013,989.997803,1908.769165,285.271912,1105.534546,2149.370361,308.065857,1007.609985,1926.020874
629,2.621000,,,,,,,,,,,,,,,,138.136932,1345.586792,1887.058594,138.091125,1711.913696,1819.097534,195.578827,1732.952515,1938.306763,90.514977,1785.585205,1921.160767,105.142464,122.525124,2095.776611,-142.331299,1107.648071,2063.784912,-128.020035,812.265625,1914.586548,167.027969,72.416862,2205.981201,-31.372644,513.661133,1968.406616,114.357307,293.542542,2022.387085,-69.210838,1375.211670,2111.668457,-64.152725,1494.405151,2015.651489,71.222023,729.727722,1904.554077,212.194656,54.011108,1945.431274,68.393677,57.456703,1991.671265,145.515854,72.727081,1881.179077,,,,-52.409252,889.540833,1901.099976,-130.660553,864.779541,1931.483154,379.403564,159.668671,2085.304443,464.445953,1218.380859,2068.609619,535.800598,915.091980,1959.603516,305.415894,115.160515,2186.670654,472.170166,552.138794,1942.806641,343.043854,345.919434,1967.749268,,,,289.008942,1531.756592,2004.056885,331.336884,688.856445,1875.973999,305.859955,79.027985,1926.041382,425.331268,83.359520,2000.503540,375.303925,81.337090,1867.609497,,,,460.343994,957.594788,1900.059204,536.813782,961.501587,1942.999878,,,,41.639198,989.950684,1908.418091,285.436432,1105.533569,2148.836670,308.150421,1007.783081,1925.336548
630,2.625000,,,,,,,,,,,,,,,,138.031052,1345.538452,1886.458740,137.615448,1711.746460,1818.310791,195.388062,1732.852905,1937.458496,90.293320,1785.523926,1920.378906,105.147316,122.512566,2095.764648,-142.120041,1107.734619,2063.487305,-127.924324,812.169189,1914.687866,167.032608,72.437141,2205.980225,-31.229046,513.601685,1968.130859,114.432648,293.479126,2022.275879,-69.222702,1375.225586,2110.960693,-64.182724,1494.352539,2015.172974,71.323204,729.686157,1904.230835,212.182449,54.003845,1945.420288,68.399590,57.438320,1991.691040,145.487656,72.732613,1881.187622,,,,-52.304733,889.398743,1900.999756,-130.510696,864.628479,1931.575928,378.961517,160.015884,2083.023926,464.496552,1218.409302,2067.850098,535.766052,915.243896,1958.525513,305.114105,115.546211,2184.487793,472.139191,552.491272,1940.568237,342.752411,346.263000,1965.461914,,,,288.953369,1531.809204,2003.208618,331.176086,689.525085,1874.052979,304.965820,79.300316,1923.973511,424.581177,83.568718,1998.179932,374.258209,81.431694,1865.482544,,,,460.213531,957.689636,1899.182251,536.846497,961.677490,1941.961914,,,,41.731850,989.982178,1907.951904,285.611267,1105.528442,2148.228516,308.200256,1007.947083,1924.651855
