Format Version,1.23,Take Name,EMG_Aufstehen_Take5_2023-02-09 10.43.45 AM,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2023-02-09 10.43.45.339 ,Capture Start Frame,224558,Total Frames in Take,2125,Total Exported Frames,2125,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
148,0.617000,,,,,,,,,,309.122681,966.227783,-867.803711,138.387146,970.363831,-842.799438,244.008453,1066.665283,-691.760559,275.165894,841.551331,-514.385193,225.957993,1150.167480,-367.001984,162.599060,1205.995361,-470.601776,268.154968,1253.077881,-442.565399,457.870758,111.668686,-234.358185,573.018433,689.777771,-767.127686,,,,397.576996,49.123428,-352.899689,559.716248,541.142517,-264.778290,425.915497,288.757080,-193.427979,435.603088,942.680481,-773.918091,417.531677,1037.660278,-636.235779,417.311646,632.968506,-448.780121,344.361633,35.593113,-95.413795,486.907684,36.418224,-138.945236,410.251831,52.178307,-26.625120,503.075073,840.718323,-754.018555,561.554260,567.922913,-495.004669,558.325684,480.601410,-538.702393,105.350700,121.009842,-170.334229,-107.931984,747.832336,-682.706482,-7.421729,497.507324,-460.482758,145.404984,60.393856,-288.638885,14.744576,545.413940,-216.188339,161.006821,333.039154,-145.503525,27.124203,947.348572,-697.400940,105.319534,1026.927246,-567.423584,155.923859,625.702698,-342.253632,243.260880,48.867512,-44.431293,104.741310,43.621761,-71.109245,199.993362,49.545536,36.009140,-24.487185,867.957336,-684.808044,14.840824,599.991394,-442.798279,-38.894855,539.964172,-473.850250,369.570679,598.207336,-824.829590,401.779419,634.349060,-611.832947,113.265480,621.104858,-799.737061,137.487106,627.738037,-564.094177
149,0.621000,,,,,,,,,,309.249969,966.209473,-867.856384,138.515915,970.334717,-842.967896,243.933792,1066.710205,-691.893250,275.157867,841.665710,-514.438293,224.723221,1150.538574,-367.398315,161.795486,1206.243042,-471.449799,267.259583,1253.319702,-443.080475,457.904175,111.654137,-234.365311,572.807129,689.998474,-767.238953,,,,397.577148,49.092014,-352.890747,560.016357,541.045349,-264.922638,426.102356,288.757599,-193.437042,435.705414,942.836121,-773.884155,417.424591,1037.815063,-636.210693,417.525787,632.931458,-448.846924,344.341339,35.623222,-95.409866,486.911469,36.415092,-138.949600,410.268890,52.200016,-26.634188,503.057129,840.856506,-753.965149,561.546387,567.797485,-495.184845,558.290161,480.500854,-538.908752,105.110619,121.085236,-170.109238,-107.786613,747.544067,-682.794250,-7.632061,497.508545,-460.375732,144.800888,60.414436,-288.488312,15.034126,545.470093,-216.094864,161.069870,333.123413,-145.381012,27.090593,947.235840,-697.662354,105.170326,1026.900635,-567.631653,156.201340,625.745300,-342.248352,243.276550,48.865181,-44.508041,104.688004,43.587605,-70.879303,200.159805,49.502460,36.032505,-24.489401,867.648621,-684.945679,15.038828,600.023560,-442.715271,-38.672379,539.941162,-473.746277,369.589600,598.180359,-824.865417,401.797119,634.409851,-611.750610,113.288857,621.142822,-799.720093,137.585663,627.797119,-564.076416
150,0.625000,,,,,,,,,,309.374969,966.195618,-867.904724,138.638168,970.295105,-843.128601,243.861542,1066.739380,-692.019348,275.158569,841.788208,-514.473083,223.328690,1151.098267,-367.744080,161.069504,1206.439453,-472.300415,266.410339,1253.521606,-443.567932,457.940887,111.640808,-234.391205,572.605835,690.193726,-767.269958,,,,397.611572,49.155777,-352.883179,560.314270,540.969788,-265.065277,426.275940,288.755707,-193.461884,435.800537,942.974976,-773.839966,417.301666,1037.966431,-636.176025,417.714996,632.895752,-448.924957,344.359619,35.647030,-95.406303,486.931152,36.404446,-138.940628,410.278900,52.209057,-26.631184,503.027924,841.042297,-753.894775,561.550537,567.609985,-495.324036,558.213806,480.404602,-539.115112,104.834290,121.175255,-169.852829,-107.638329,747.275330,-682.895874,,,,144.237427,60.416901,-288.346527,15.314980,545.677917,-215.977951,161.145950,333.138611,-145.316269,27.086771,947.141296,-697.938293,104.994530,1026.874756,-567.856567,156.517807,625.739319,-342.250580,243.279678,48.857830,-44.568371,104.626198,43.582897,-70.601028,200.379333,49.506023,36.097855,-24.474192,867.404053,-685.157227,15.270864,600.097290,-442.672302,-38.483253,539.930481,-473.660614,369.598419,598.148071,-824.898865,401.897064,634.402954,-611.766174,113.322350,621.155762,-799.701538,137.699875,627.822083,-564.078918
151,0.629000,,,,,,,,,,309.508148,966.185425,-867.946716,138.783737,970.207642,-843.257446,243.773941,1066.760010,-692.152710,275.128845,841.912903,-514.519958,222.008926,1151.601685,-368.176147,160.316528,1206.670410,-473.202301,265.538116,1253.815796,-443.988647,457.994629,111.631409,-234.395508,572.431763,690.382141,-767.304016,,,,397.613068,49.110531,-352.891968,560.604248,540.873535,-265.181763,426.447449,288.761444,-193.479004,435.897583,943.128357,-773.765442,417.195831,1038.104370,-636.133789,417.906036,632.862915,-449.010803,344.384735,35.669704,-95.416962,486.935303,36.382584,-138.947891,410.300476,52.211617,-26.634905,502.986664,841.193237,-753.833252,561.536499,567.439087,-495.440857,558.127502,480.266541,-539.285339,104.558800,121.233551,-169.582031,-107.465233,746.962341,-683.026672,,,,143.643112,60.434250,-288.189270,15.628057,545.852295,-215.889542,161.211380,333.164795,-145.243851,27.135500,946.987732,-698.226624,104.820869,1026.859619,-568.103821,156.799652,625.781921,-342.221527,243.268646,48.795902,-44.676929,104.553940,43.564346,-70.318672,200.590942,49.453522,36.133453,-24.473318,867.179871,-685.371399,15.484545,600.123657,-442.610413,-38.275093,539.970337,-473.514618,369.459106,598.266418,-824.994019,402.017670,634.338074,-611.817078,113.362404,621.195984,-799.695679,137.818558,627.869446,-564.083557
152,0.633000,,,,,,,,,,309.641357,966.184326,-868.000000,138.905960,970.199097,-843.432434,243.687668,1066.773071,-692.280579,275.109406,842.020386,-514.583374,220.613571,1152.119019,-368.560577,159.526886,1206.895508,-474.114868,264.593903,1254.052612,-444.474915,458.038330,111.596451,-234.417221,572.226868,690.532837,-767.259338,,,,397.664276,49.223007,-352.871155,560.905945,540.808350,-265.301483,426.663849,288.735199,-193.541031,436.011230,943.297119,-773.695129,417.072266,1038.255859,-636.087219,418.106567,632.821960,-449.081451,344.376160,35.692284,-95.405777,486.941895,36.381577,-138.957047,410.314240,52.209385,-26.634172,502.954468,841.377197,-753.730957,561.503601,567.327698,-495.568604,558.008911,480.106964,-539.492981,104.223122,121.415825,-169.278625,-107.274017,746.585388,-683.232971,,,,142.994293,60.510689,-287.979187,15.982575,546.071777,-215.821976,161.295746,333.180603,-145.169159,27.112209,946.865784,-698.483948,104.612144,1026.795166,-568.341492,157.107941,625.811890,-342.200500,243.265152,48.784496,-44.770451,104.466194,43.561382,-69.974037,200.842438,49.362816,36.159412,-24.447906,866.948181,-685.588562,15.716623,600.164734,-442.547607,-38.035988,539.988037,-473.459442,369.252289,598.451965,-825.121704,402.085236,634.309265,-611.844360,113.398827,621.231079,-799.667969,137.912064,627.979065,-564.045593
153,0.638000,,,,,,,,,,309.781128,966.193176,-868.053650,139.019211,970.195007,-843.634705,243.610062,1066.791382,-692.394226,275.042450,842.154785,-514.615784,219.328491,1152.484497,-369.012268,158.675217,1207.104858,-475.026764,263.696136,1254.286377,-445.000854,458.089508,111.599442,-234.443100,572.023804,690.724915,-767.248901,,,,397.709930,49.297012,-352.864014,561.192017,540.731812,-265.424988,426.815369,288.752106,-193.549225,436.108093,943.435730,-773.618896,416.940002,1038.426636,-636.028870,418.313354,632.780334,-449.157959,344.400787,35.700336,-95.398003,486.963165,36.366734,-138.960846,410.337555,52.210529,-26.634315,502.945007,841.586731,-753.615479,561.449402,567.202454,-495.673248,557.827942,479.976379,-539.689087,103.907959,121.588211,-168.937836,-107.090553,746.239807,-683.425049,,,,141.868820,60.996597,-287.556244,16.343393,546.271179,-215.741943,161.374985,333.219849,-145.080170,27.088898,946.770264,-698.740906,104.431137,1026.733521,-568.580078,157.477737,625.843750,-342.206238,243.256470,48.774117,-44.843956,104.361504,43.581478,-69.662338,201.108871,49.321720,36.185753,-24.448002,866.702881,-685.773926,15.910758,600.226685,-442.505859,-37.784595,539.995483,-473.471375,369.030273,598.662964,-825.240051,402.171600,634.291382,-611.872070,113.418686,621.259277,-799.663879,138.006683,628.062134,-564.003418
154,0.642000,,,,,,,,,,309.937714,966.207336,-868.101868,139.140182,970.175232,-843.838501,243.523773,1066.796631,-692.516541,275.000336,842.241821,-514.665955,217.855820,1152.959839,-369.508331,157.892792,1207.266846,-475.880554,262.682465,1254.509155,-445.485504,458.124084,111.577896,-234.454208,571.807373,690.868958,-767.229248,,,,397.687378,49.237484,-352.869843,561.449585,540.634094,-265.578247,426.983307,288.760345,-193.558380,436.214874,943.581421,-773.538086,416.747284,1038.533813,-635.917236,418.526794,632.749084,-449.225983,344.414948,35.725861,-95.397491,486.972595,36.371830,-138.954605,410.349884,52.231819,-26.629337,502.929565,841.829895,-753.488281,561.379639,567.101257,-495.790894,557.642639,479.829620,-539.893799,103.567612,121.760994,-168.650848,-106.918716,745.922607,-683.608337,,,,141.024384,61.042721,-287.293396,16.727663,546.559692,-215.594498,161.444092,333.258209,-144.982574,27.067396,946.672913,-698.993042,104.256485,1026.687988,-568.819092,157.797440,625.842896,-342.179199,243.233475,48.744644,-44.946301,104.255882,43.552563,-69.341660,201.360229,49.242043,36.214352,-24.432993,866.491760,-685.975891,16.103046,600.278503,-442.469696,-37.509140,540.051758,-473.460052,368.821808,598.833801,-825.372559,402.256256,634.258301,-611.908447,113.438835,621.296997,-799.657410,138.138290,628.172729,-563.990356
155,0.646000,,,,,,,,,,310.099060,966.184875,-868.135193,139.260925,970.154724,-844.073608,243.439758,1066.796875,-692.648743,274.897308,842.345520,-514.691833,216.568481,1153.330933,-369.891205,157.082626,1207.389526,-476.759094,261.767426,1254.627930,-445.995026,458.159149,111.563705,-234.467545,571.625122,691.275574,-767.454712,,,,397.698120,49.257126,-352.873413,561.686707,540.557556,-265.697052,427.127441,288.752075,-193.576614,436.328918,943.726318,-773.451233,416.608459,1038.696655,-635.845459,418.726562,632.711975,-449.284729,344.412476,35.766922,-95.398178,486.975037,36.367069,-138.952240,410.364594,52.231163,-26.623556,502.898163,842.078735,-753.401428,561.286499,567.026489,-495.901367,557.426147,479.704163,-540.083008,103.248520,121.860374,-168.327026,-106.752449,745.612366,-683.801147,,,,140.379837,61.048283,-287.081024,17.105059,546.808411,-215.481277,161.520599,333.290710,-144.896057,27.022322,946.556580,-699.257446,104.090370,1026.641968,-569.070312,158.164215,625.865723,-342.146759,243.207443,48.739208,-45.023384,104.178123,43.547508,-68.990341,201.603882,49.189362,36.235058,-24.455509,866.258362,-686.219299,16.332035,600.317871,-442.458679,-37.227505,540.023499,-473.461243,368.660980,598.948059,-825.494324,402.327850,634.234802,-611.917053,113.454498,621.336487,-799.658081,138.250427,628.285950,-563.964478
156,0.650000,,,,,,,,,,310.260498,966.189819,-868.179321,139.406143,970.145386,-844.293945,243.331726,1066.796997,-692.789734,274.819733,842.431152,-514.741455,215.208038,1153.737549,-370.350952,156.228561,1207.591919,-477.643738,260.767365,1254.884521,-446.447144,458.196136,111.536186,-234.488205,571.431396,691.479065,-767.478821,,,,397.716522,49.309731,-352.857239,561.920593,540.493958,-265.825836,427.298035,288.779144,-193.602737,436.430603,943.867126,-773.356079,416.433441,1038.845337,-635.778259,418.964142,632.689331,-449.337097,344.435547,35.801292,-95.397041,486.979187,36.342354,-138.958221,410.383453,52.240444,-26.628422,502.843323,842.275330,-753.306213,561.182373,566.955383,-496.008087,557.184387,479.602112,-540.270935,102.931259,122.019936,-168.011444,-106.599579,745.281860,-684.034302,,,,139.838974,61.013714,-286.923981,17.493414,547.028625,-215.394669,161.605881,333.309387,-144.810730,26.970634,946.422607,-699.537903,103.893959,1026.589600,-569.321106,158.532455,625.859680,-342.134064,243.187271,48.705616,-45.105350,104.095612,43.555443,-68.689224,201.847824,49.154552,36.292656,-24.399609,866.039062,-686.478455,16.563576,600.361389,-442.469269,-36.963253,539.996033,-473.413513,368.580292,599.017700,-825.585693,402.423920,634.168274,-612.006470,113.533813,621.284546,-799.623230,138.374451,628.380371,-563.945374
157,0.654000,,,,,,,,,,310.538025,966.096863,-868.178833,139.542908,970.127991,-844.500122,243.231522,1066.800537,-692.943237,274.713440,842.539368,-514.758362,213.781784,1154.274292,-370.797455,155.396454,1207.710571,-478.505280,259.784607,1255.100952,-447.040253,458.247620,111.536591,-234.491516,571.186157,691.677551,-767.534546,,,,397.758850,49.360489,-352.846405,562.173218,540.432861,-265.938843,427.470825,288.771271,-193.641266,436.543945,944.029480,-773.249207,416.268677,1039.010132,-635.693176,419.158173,632.672913,-449.380096,344.440674,35.823254,-95.397095,486.992767,36.316753,-138.961807,410.390289,52.237255,-26.625315,502.808258,842.562622,-753.223267,561.060486,566.857605,-496.104706,556.960815,479.516113,-540.415710,102.585953,122.112450,-167.689438,-106.428017,744.927124,-684.279602,,,,139.107925,61.062855,-286.725037,17.919758,547.260864,-215.301956,161.698227,333.356995,-144.714371,26.948355,946.279358,-699.826355,103.693970,1026.515869,-569.575806,158.947571,625.904236,-342.107788,243.137589,48.697647,-45.209084,104.022041,43.559517,-68.378548,202.071075,49.119350,36.335732,-24.354733,865.781860,-686.753906,16.853462,600.316467,-442.493622,-36.670723,539.974243,-473.363098,368.531616,598.995605,-825.636108,402.526672,634.096741,-612.068115,113.605827,621.313965,-799.612610,138.496307,628.479797,-563.931885
158,0.658000,,,,,,,,,,310.712280,966.103577,-868.223755,139.699478,970.109497,-844.740540,243.124542,1066.842529,-693.116760,274.606689,842.612976,-514.799927,212.482529,1154.606812,-371.261902,154.512436,1207.826660,-479.377502,258.751953,1255.303589,-447.505280,458.293701,111.530991,-234.485962,570.996277,691.942932,-767.601440,,,,397.769897,49.429604,-352.849243,562.416809,540.311646,-266.029480,427.618622,288.771973,-193.651917,436.641052,944.170105,-773.152893,416.094727,1039.150635,-635.618958,419.352020,632.633179,-449.425262,344.470337,35.835732,-95.401604,487.006073,36.333542,-138.957840,410.417389,52.240356,-26.628250,502.815430,842.865112,-753.056335,560.902893,566.779724,-496.192444,556.745239,479.450317,-540.522278,102.233070,122.247421,-167.339554,-106.238586,744.495911,-684.593506,,,,138.285309,61.119831,-286.515076,18.347504,547.515686,-215.184967,161.820908,333.415192,-144.598312,26.924561,946.133789,-700.120728,103.495140,1026.440674,-569.821899,159.384262,625.945374,-342.077271,243.122650,48.683357,-45.302032,103.924492,43.621319,-68.033669,202.311447,49.085014,36.383686,-24.309820,865.498474,-687.023987,17.083910,600.367981,-442.497223,-36.316719,539.948669,-473.304260,368.565033,598.939270,-825.664368,402.602325,634.056641,-612.100647,113.664749,621.330322,-799.620483,138.607285,628.605469,-563.904358
159,0.663000,,,,,,,,,,310.885712,966.128479,-868.263428,139.847260,970.109070,-844.967957,243.010422,1066.838867,-693.286194,274.486816,842.678894,-514.846619,211.101822,1154.946655,-371.694580,153.688873,1207.919312,-480.260315,257.793060,1255.420532,-447.927155,458.332733,111.526596,-234.500992,570.788330,692.065125,-767.546326,,,,397.799103,49.478302,-352.834961,562.669006,540.228394,-266.115143,427.800049,288.782227,-193.673080,436.735016,944.309448,-773.072021,415.929260,1039.287598,-635.553772,419.546143,632.614441,-449.462982,344.485016,35.871418,-95.393791,487.030334,36.324120,-138.954178,410.440674,52.234272,-26.626205,502.791473,843.101562,-752.946350,560.723816,566.733093,-496.287476,556.472168,479.425781,-540.633667,101.844635,122.419609,-166.972214,-106.063744,744.116211,-684.876892,,,,137.358170,61.147064,-286.222198,18.804502,547.784363,-215.030960,161.906860,333.450714,-144.508530,26.910019,945.963745,-700.405151,103.279587,1026.375732,-570.081787,159.874466,625.936096,-342.053101,243.089722,48.639072,-45.390587,103.839218,43.600792,-67.709938,202.553711,49.054264,36.439526,-24.283548,865.219543,-687.328918,17.310852,600.441956,-442.501923,-35.990856,539.941345,-473.258240,368.648407,598.854248,-825.675354,402.688385,633.977112,-612.153931,113.707420,621.360229,-799.610229,138.738403,628.702393,-563.865112
160,0.667000,,,,,,,,,,311.050018,966.130981,-868.294617,140.006378,970.120361,-845.231140,242.856094,1066.845825,-693.475342,274.359741,842.764709,-514.891418,209.755478,1155.285889,-372.236420,152.765671,1208.014282,-481.077911,256.726013,1255.612549,-448.494507,458.384521,111.547844,-234.492401,570.586182,690.751404,-766.089844,,,,397.794067,49.466377,-352.831085,562.929077,540.182373,-266.218048,427.954895,288.797577,-193.676208,436.816223,944.452148,-772.984131,415.754730,1039.438232,-635.493591,419.740845,632.594666,-449.514862,344.502563,35.897358,-95.392075,487.028412,36.292404,-138.952148,410.450195,52.228153,-26.621393,502.748901,843.290222,-752.826294,560.485901,566.708740,-496.388947,556.181763,479.416809,-540.738586,101.531898,122.551155,-166.635376,-105.922272,743.673218,-685.073730,,,,136.633011,61.094852,-286.008118,19.279509,547.993652,-214.953415,162.019379,333.509460,-144.407852,26.933929,945.770386,-700.801636,103.057648,1026.320190,-570.394287,160.314987,625.966980,-342.011353,243.054138,48.562134,-45.496346,103.719460,43.642834,-67.346024,202.773117,49.043419,36.505062,-24.254160,864.954163,-687.630249,17.552803,600.490540,-442.514740,-35.650665,539.920654,-473.235962,368.732513,598.740173,-825.648132,402.752991,633.927368,-612.163513,113.754036,621.378723,-799.638000,138.847687,628.814331,-563.847900
161,0.671000,,,,,,,,,,311.215637,966.116760,-868.333435,140.152161,970.104370,-845.501587,242.717545,1066.826294,-693.643494,274.210999,842.866882,-514.931519,208.400803,1155.596802,-372.676361,151.877945,1208.115967,-481.858917,255.752243,1255.900391,-448.985229,458.439850,111.535248,-234.483749,570.417542,690.985657,-766.054443,,,,397.854370,49.581627,-352.794617,563.204224,540.126831,-266.299469,428.128357,288.802826,-193.693420,436.918976,944.618530,-772.897461,415.567871,1039.619141,-635.413757,419.936615,632.611450,-449.577301,344.513611,35.941944,-95.391922,487.047791,36.282738,-138.954636,410.475433,52.234676,-26.616125,502.701416,843.509277,-752.707581,560.251892,566.677429,-496.447968,555.898193,479.369568,-540.816895,101.242210,122.674438,-166.303162,-105.776817,743.295471,-685.315430,,,,136.071442,60.946526,-285.765015,19.688593,548.237427,-214.838013,162.120102,333.546112,-144.289398,26.844540,945.598083,-701.136536,102.765457,1026.260376,-570.703552,160.780243,625.957947,-341.988464,243.007416,48.517632,-45.597164,103.628784,43.626545,-67.008492,202.975266,49.020195,36.558983,-24.244532,864.656189,-687.976196,17.829235,600.575928,-442.547302,-35.329502,539.952820,-473.226105,368.828491,598.609741,-825.653137,402.855957,633.825195,-612.252197,113.822464,621.402039,-799.647400,138.954361,628.917542,-563.838379
162,0.675000,,,,,,,,,,311.406738,966.096680,-868.384399,140.282532,970.076050,-845.750916,242.565369,1066.827148,-693.828186,274.137329,843.127930,-514.675720,207.118622,1155.882935,-373.086304,150.946487,1208.154541,-482.705322,254.672729,1256.038696,-449.383667,458.495667,111.553848,-234.483337,570.232666,691.165894,-766.005676,,,,397.912201,49.696987,-352.765381,563.448547,540.098572,-266.383057,428.252655,288.869598,-193.701218,436.997009,944.765442,-772.821350,415.394196,1039.798340,-635.338074,420.127533,632.644958,-449.610840,344.535553,35.994930,-95.381783,487.063965,36.302212,-138.952423,410.493011,52.252739,-26.608765,502.649017,843.794800,-752.549866,560.022705,566.666626,-496.522461,555.581726,479.330994,-540.894470,100.952766,122.804199,-165.981827,-105.598038,742.854675,-685.617615,,,,135.437790,60.876156,-285.509888,20.089407,548.515015,-214.752518,162.237915,333.596802,-144.208572,26.807983,945.423584,-701.507446,102.492744,1026.191650,-571.042603,161.205185,625.969055,-341.955475,242.970932,48.486862,-45.663658,103.514206,43.610680,-66.649788,203.188904,48.974529,36.624474,-24.232807,864.366394,-688.309448,18.137360,600.722778,-442.583069,-35.069309,540.072021,-473.192230,368.943085,598.516052,-825.656860,402.950623,633.770386,-612.265930,113.892838,621.413696,-799.654297,139.069260,628.991455,-563.824951
163,0.679000,,,,,,,,,,311.576630,966.101074,-868.438049,140.446625,969.985718,-846.009583,242.423752,1066.849731,-694.015930,273.976898,843.220703,-514.737549,205.729401,1156.268188,-373.618683,150.121933,1208.199097,-483.510376,253.546295,1256.150391,-449.846985,458.546448,111.571915,-234.471771,570.071106,691.400330,-765.954773,,,,397.933746,49.752514,-352.758759,563.665283,540.053772,-266.431519,428.390106,288.907806,-193.725357,437.101593,944.912415,-772.740784,415.209412,1039.980713,-635.274841,420.306091,632.631775,-449.652161,344.539978,36.084507,-95.407455,487.065460,36.291065,-138.941238,410.513275,52.248245,-26.619560,502.605377,844.059998,-752.442505,559.752563,566.706848,-496.594574,555.257446,479.302734,-540.953369,100.595024,123.071457,-165.552841,-105.304749,742.117737,-686.084290,,,,134.249176,61.322315,-284.726074,20.529856,548.810608,-214.657913,162.349823,333.630249,-144.113052,26.767292,945.260376,-701.831604,102.214722,1026.114990,-571.407776,161.651138,625.961670,-341.941772,242.934418,48.450085,-45.768044,103.432655,43.653030,-66.279366,203.399734,48.932476,36.675049,-24.251898,864.059753,-688.665649,18.421446,600.868286,-442.575195,-34.795582,540.216370,-473.181061,369.031158,598.440491,-825.635376,403.029510,633.658081,-612.314514,113.972931,621.436096,-799.643555,139.187363,629.111938,-563.815369
164,0.683000,,,,,,,,,,311.752686,966.056396,-868.500854,140.624649,969.900757,-846.286682,242.286957,1066.910156,-694.265076,273.810913,843.331177,-514.781006,204.485657,1156.533203,-374.057770,149.227203,1208.196167,-484.320007,252.572861,1256.336548,-450.366638,458.598083,111.597290,-234.460129,569.913635,691.588135,-765.924438,,,,397.969025,49.830547,-352.764374,563.855774,540.037109,-266.484070,428.506927,288.973541,-193.729050,437.191040,945.070618,-772.662231,414.995514,1040.182373,-635.224670,420.480469,632.664856,-449.685516,344.581665,36.097103,-95.386726,487.061157,36.258652,-138.936615,410.520020,52.245888,-26.610174,502.541534,844.304626,-752.330017,559.449219,566.793701,-496.643829,554.923096,479.276398,-541.023010,100.262665,123.305481,-165.226715,-105.134308,741.691895,-686.378784,,,,133.626343,61.146744,-284.556152,20.980993,549.078613,-214.545868,162.461472,333.691010,-144.007584,26.759361,945.068848,-702.185303,101.947311,1026.073608,-571.785278,162.095947,625.943237,-341.933289,242.897980,48.420460,-45.840061,103.349251,43.653572,-65.977913,203.632141,48.848949,36.694607,-24.279932,863.738831,-689.017212,18.693583,600.966553,-442.583008,-34.476845,540.301819,-473.199829,369.081726,598.356689,-825.644714,403.111145,633.599243,-612.321106,114.048119,621.431946,-799.652100,139.301453,629.209106,-563.796387
165,0.688000,,,,,,,,,,311.932098,966.049194,-868.561707,140.754395,969.862488,-846.558044,242.155136,1066.914429,-694.470459,273.634918,843.390869,-514.872375,203.080032,1156.779663,-374.496277,148.353745,1208.232300,-485.024597,251.548264,1256.562866,-450.813171,458.676239,111.623909,-234.436493,569.736267,691.822571,-765.890930,,,,398.031006,49.973377,-352.741455,564.026306,540.045898,-266.515564,428.615417,289.050659,-193.742126,437.270538,945.282776,-772.563965,414.820251,1040.373657,-635.157776,420.637360,632.703430,-449.724670,344.589020,36.184063,-95.401741,487.077057,36.255760,-138.930206,410.534668,52.233280,-26.602936,502.455536,844.510254,-752.245422,559.126770,566.910156,-496.644226,554.617676,479.225098,-541.126831,99.948936,123.492027,-164.880997,-105.026726,741.274597,-686.736816,,,,132.871918,61.214676,-284.258301,21.403732,549.377747,-214.433990,162.555862,333.753357,-143.912750,26.740259,944.856323,-702.530090,101.678947,1026.008179,-572.136230,162.547134,625.956543,-341.909058,242.847351,48.364822,-45.921509,103.266975,43.691902,-65.597237,203.841049,48.801598,36.723980,-24.301434,863.422974,-689.368347,18.949396,601.066956,-442.617249,-34.184444,540.323730,-473.217041,369.152832,598.328796,-825.658081,403.173370,633.517639,-612.353577,114.032387,621.604248,-799.763611,139.430344,629.309937,-563.769165
166,0.692000,,,,,,,,,,312.108307,966.024658,-868.637329,140.870651,969.842285,-846.835022,242.012009,1066.939331,-694.665710,273.442017,843.509766,-514.940674,201.891510,1157.007690,-374.972595,147.451767,1208.267944,-485.888306,250.447693,1256.713623,-451.244415,458.750580,111.726631,-234.412827,569.579895,692.107239,-765.915222,,,,398.067322,50.049564,-352.732758,564.180420,540.063416,-266.546600,428.709412,289.117523,-193.754089,437.359802,945.461304,-772.480896,414.636017,1040.586548,-635.081848,420.792542,632.726440,-449.766235,344.598938,36.241283,-95.405663,487.076447,36.257576,-138.926224,410.549408,52.268768,-26.587906,502.342712,844.735107,-752.175354,558.867126,566.984009,-496.662415,554.242310,479.244080,-541.221558,99.611740,123.726379,-164.523178,-104.805305,740.842957,-687.071777,,,,132.246353,61.210987,-284.069397,21.824301,549.613770,-214.361557,162.702911,333.853973,-143.806046,26.697754,944.653381,-702.918457,101.381416,1025.912476,-572.480896,163.046112,625.936096,-341.906616,242.795135,48.338936,-45.988132,103.182877,43.680222,-65.278214,204.035309,48.728191,36.741425,-24.310135,863.109741,-689.713989,19.180973,601.155151,-442.642212,-33.861313,540.255249,-473.235199,369.199738,598.319458,-825.669617,403.236450,633.418823,-612.396179,114.083519,621.607483,-799.802490,139.517075,629.428833,-563.728760
167,0.696000,,,,,,,,,,312.274689,965.996704,-868.704102,141.008209,969.864990,-847.128235,241.867737,1066.958862,-694.859802,273.230865,843.603577,-515.008606,200.624237,1157.354614,-375.442963,146.577499,1208.332520,-486.654846,249.369995,1256.866943,-451.635437,458.817322,111.753151,-234.385193,569.405273,692.385376,-765.916199,,,,398.152954,50.290188,-352.698456,564.290466,540.091919,-266.560455,428.796875,289.234467,-193.748428,437.425903,945.627075,-772.401367,414.428497,1040.786133,-635.033020,420.934235,632.763489,-449.832611,344.619141,36.297386,-95.404900,487.087463,36.258301,-138.923889,410.562836,52.232319,-26.587244,502.223145,844.935730,-752.092529,558.595398,567.061707,-496.713196,553.881592,479.291321,-541.288452,99.319313,123.917091,-164.181824,-104.596428,740.329346,-687.465881,,,,131.731628,61.119118,-283.876099,22.230087,549.835266,-214.256866,162.826569,333.942291,-143.694962,26.646755,944.442200,-703.323120,101.039658,1025.846802,-572.810608,163.533463,625.973999,-341.889160,242.756378,48.306782,-46.069740,103.116325,43.654011,-64.949303,204.226456,48.669838,36.778328,-24.312798,862.736694,-690.116333,19.439072,601.236023,-442.663666,-33.561195,540.288940,-473.182220,369.247345,598.335571,-825.691711,403.311890,633.362427,-612.394714,114.168556,621.611328,-799.783630,139.645020,629.536133,-563.695312
