Format Version,1.23,Take Name,EMG_Gehen_Take8_2023-02-09 10.46.47 AM,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2023-02-09 10.46.47.342 ,Capture Start Frame,268239,Total Frames in Take,2228,Total Exported Frames,2228,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Yuvesch+Exoskelet:BackLeft,Yuvesch+Exoskelet:BackLeft,Yuvesch+Exoskelet:BackLeft,Yuvesch+Exoskelet:BackRight,Yuvesch+Exoskelet:BackRight,Yuvesch+Exoskelet:BackRight,Yuvesch+Exoskelet:BackTop,Yuvesch+Exoskelet:BackTop,Yuvesch+Exoskelet:BackTop,Yuvesch+Exoskelet:Chest,Yuvesch+Exoskelet:Chest,Yuvesch+Exoskelet:Chest,Yuvesch+Exoskelet:HeadFront,Yuvesch+Exoskelet:HeadFront,Yuvesch+Exoskelet:HeadFront,Yuvesch+Exoskelet:HeadSide,Yuvesch+Exoskelet:HeadSide,Yuvesch+Exoskelet:HeadSide,Yuvesch+Exoskelet:HeadTop,Yuvesch+Exoskelet:HeadTop,Yuvesch+Exoskelet:HeadTop,Yuvesch+Exoskelet:LAnkleOut,Yuvesch+Exoskelet:LAnkleOut,Yuvesch+Exoskelet:LAnkleOut,Yuvesch+Exoskelet:LElbowOut,Yuvesch+Exoskelet:LElbowOut,Yuvesch+Exoskelet:LElbowOut,Yuvesch+Exoskelet:LHandOut,Yuvesch+Exoskelet:LHandOut,Yuvesch+Exoskelet:LHandOut,Yuvesch+Exoskelet:LHeel,Yuvesch+Exoskelet:LHeel,Yuvesch+Exoskelet:LHeel,Yuvesch+Exoskelet:LKneeOut,Yuvesch+Exoskelet:LKneeOut,Yuvesch+Exoskelet:LKneeOut,Yuvesch+Exoskelet:LShin,Yuvesch+Exoskelet:LShin,Yuvesch+Exoskelet:LShin,Yuvesch+Exoskelet:LShoulderBack,Yuvesch+Exoskelet:LShoulderBack,Yuvesch+Exoskelet:LShoulderBack,Yuvesch+Exoskelet:LShoulderTop,Yuvesch+Exoskelet:LShoulderTop,Yuvesch+Exoskelet:LShoulderTop,Yuvesch+Exoskelet:LThigh,Yuvesch+Exoskelet:LThigh,Yuvesch+Exoskelet:LThigh,Yuvesch+Exoskelet:LToeIn,Yuvesch+Exoskelet:LToeIn,Yuvesch+Exoskelet:LToeIn,Yuvesch+Exoskelet:LToeOut,Yuvesch+Exoskelet:LToeOut,Yuvesch+Exoskelet:LToeOut,Yuvesch+Exoskelet:LToeTip,Yuvesch+Exoskelet:LToeTip,Yuvesch+Exoskelet:LToeTip,Yuvesch+Exoskelet:LUArmHigh,Yuvesch+Exoskelet:LUArmHigh,Yuvesch+Exoskelet:LUArmHigh,Yuvesch+Exoskelet:LWristIn,Yuvesch+Exoskelet:LWristIn,Yuvesch+Exoskelet:LWristIn,Yuvesch+Exoskelet:LWristOut,Yuvesch+Exoskelet:LWristOut,Yuvesch+Exoskelet:LWristOut,Yuvesch+Exoskelet:RAnkleOut,Yuvesch+Exoskelet:RAnkleOut,Yuvesch+Exoskelet:RAnkleOut,Yuvesch+Exoskelet:RElbowOut,Yuvesch+Exoskelet:RElbowOut,Yuvesch+Exoskelet:RElbowOut,Yuvesch+Exoskelet:RHandOut,Yuvesch+Exoskelet:RHandOut,Yuvesch+Exoskelet:RHandOut,Yuvesch+Exoskelet:RHeel,Yuvesch+Exoskelet:RHeel,Yuvesch+Exoskelet:RHeel,Yuvesch+Exoskelet:RKneeOut,Yuvesch+Exoskelet:RKneeOut,Yuvesch+Exoskelet:RKneeOut,Yuvesch+Exoskelet:RShin,Yuvesch+Exoskelet:RShin,Yuvesch+Exoskelet:RShin,Yuvesch+Exoskelet:RShoulderBack,Yuvesch+Exoskelet:RShoulderBack,Yuvesch+Exoskelet:RShoulderBack,Yuvesch+Exoskelet:RShoulderTop,Yuvesch+Exoskelet:RShoulderTop,Yuvesch+Exoskelet:RShoulderTop,Yuvesch+Exoskelet:RThigh,Yuvesch+Exoskelet:RThigh,Yuvesch+Exoskelet:RThigh,Yuvesch+Exoskelet:RToeIn,Yuvesch+Exoskelet:RToeIn,Yuvesch+Exoskelet:RToeIn,Yuvesch+Exoskelet:RToeOut,Yuvesch+Exoskelet:RToeOut,Yuvesch+Exoskelet:RToeOut,Yuvesch+Exoskelet:RToeTip,Yuvesch+Exoskelet:RToeTip,Yuvesch+Exoskelet:RToeTip,Yuvesch+Exoskelet:RUArmHigh,Yuvesch+Exoskelet:RUArmHigh,Yuvesch+Exoskelet:RUArmHigh,Yuvesch+Exoskelet:RWristIn,Yuvesch+Exoskelet:RWristIn,Yuvesch+Exoskelet:RWristIn,Yuvesch+Exoskelet:RWristOut,Yuvesch+Exoskelet:RWristOut,Yuvesch+Exoskelet:RWristOut,Yuvesch+Exoskelet:WaistLBack,Yuvesch+Exoskelet:WaistLBack,Yuvesch+Exoskelet:WaistLBack,Yuvesch+Exoskelet:WaistLFront,Yuvesch+Exoskelet:WaistLFront,Yuvesch+Exoskelet:WaistLFront,Yuvesch+Exoskelet:WaistRBack,Yuvesch+Exoskelet:WaistRBack,Yuvesch+Exoskelet:WaistRBack,Yuvesch+Exoskelet:WaistRFront,Yuvesch+Exoskelet:WaistRFront,Yuvesch+Exoskelet:WaistRFront
,ID,"AAB9998FA85E11ED7289C89196B496A2","AAB9998FA85E11ED7289C89196B496A2","AAB9998FA85E11ED7289C89196B496A2","AAB9998EA85E11ED7289C89196B496A2","AAB9998EA85E11ED7289C89196B496A2","AAB9998EA85E11ED7289C89196B496A2","AAB99980A85E11ED7289C89196B496A2","AAB99980A85E11ED7289C89196B496A2","AAB99980A85E11ED7289C89196B496A2","AAB99981A85E11ED7289C89196B496A2","AAB99981A85E11ED7289C89196B496A2","AAB99981A85E11ED7289C89196B496A2","AAB9997FA85E11ED7289C89196B496A2","AAB9997FA85E11ED7289C89196B496A2","AAB9997FA85E11ED7289C89196B496A2","AAB9997EA85E11ED7289C89196B496A2","AAB9997EA85E11ED7289C89196B496A2","AAB9997EA85E11ED7289C89196B496A2","AAB99978A85E11ED7289C89196B496A2","AAB99978A85E11ED7289C89196B496A2","AAB99978A85E11ED7289C89196B496A2","AAB99973A85E11ED7289C89196B496A2","AAB99973A85E11ED7289C89196B496A2","AAB99973A85E11ED7289C89196B496A2","AAB9999AA85E11ED7289C89196B496A2","AAB9999AA85E11ED7289C89196B496A2","AAB9999AA85E11ED7289C89196B496A2","AAB99992A85E11ED7289C89196B496A2","AAB99992A85E11ED7289C89196B496A2","AAB99992A85E11ED7289C89196B496A2","AAB99985A85E11ED7289C89196B496A2","AAB99985A85E11ED7289C89196B496A2","AAB99985A85E11ED7289C89196B496A2","AAB99983A85E11ED7289C89196B496A2","AAB99983A85E11ED7289C89196B496A2","AAB99983A85E11ED7289C89196B496A2","AAB99996A85E11ED7289C89196B496A2","AAB99996A85E11ED7289C89196B496A2","AAB99996A85E11ED7289C89196B496A2","AAB9998DA85E11ED7289C89196B496A2","AAB9998DA85E11ED7289C89196B496A2","AAB9998DA85E11ED7289C89196B496A2","AAB99977A85E11ED7289C89196B496A2","AAB99977A85E11ED7289C89196B496A2","AAB99977A85E11ED7289C89196B496A2","AAB99995A85E11ED7289C89196B496A2","AAB99995A85E11ED7289C89196B496A2","AAB99995A85E11ED7289C89196B496A2","AAB99975A85E11ED7289C89196B496A2","AAB99975A85E11ED7289C89196B496A2","AAB99975A85E11ED7289C89196B496A2","AAB99972A85E11ED7289C89196B496A2","AAB99972A85E11ED7289C89196B496A2","AAB99972A85E11ED7289C89196B496A2","AAB99974A85E11ED7289C89196B496A2","AAB99974A85E11ED7289C89196B496A2","AAB99974A85E11ED7289C89196B496A2","AAB9998AA85E11ED7289C89196B496A2","AAB9998AA85E11ED7289C89196B496A2","AAB9998AA85E11ED7289C89196B496A2","AAB99982A85E11ED7289C89196B496A2","AAB99982A85E11ED7289C89196B496A2","AAB99982A85E11ED7289C89196B496A2","AAB99991A85E11ED7289C89196B496A2","AAB99991A85E11ED7289C89196B496A2","AAB99991A85E11ED7289C89196B496A2","AAB9997DA85E11ED7289C89196B496A2","AAB9997DA85E11ED7289C89196B496A2","AAB9997DA85E11ED7289C89196B496A2","AAB9998BA85E11ED7289C89196B496A2","AAB9998BA85E11ED7289C89196B496A2","AAB9998BA85E11ED7289C89196B496A2","AAB99999A85E11ED7289C89196B496A2","AAB99999A85E11ED7289C89196B496A2","AAB99999A85E11ED7289C89196B496A2","AAB99984A85E11ED7289C89196B496A2","AAB99984A85E11ED7289C89196B496A2","AAB99984A85E11ED7289C89196B496A2","AAB99988A85E11ED7289C89196B496A2","AAB99988A85E11ED7289C89196B496A2","AAB99988A85E11ED7289C89196B496A2","AAB99994A85E11ED7289C89196B496A2","AAB99994A85E11ED7289C89196B496A2","AAB99994A85E11ED7289C89196B496A2","AAB9997AA85E11ED7289C89196B496A2","AAB9997AA85E11ED7289C89196B496A2","AAB9997AA85E11ED7289C89196B496A2","AAB99979A85E11ED7289C89196B496A2","AAB99979A85E11ED7289C89196B496A2","AAB99979A85E11ED7289C89196B496A2","AAB99993A85E11ED7289C89196B496A2","AAB99993A85E11ED7289C89196B496A2","AAB99993A85E11ED7289C89196B496A2","AAB9997CA85E11ED7289C89196B496A2","AAB9997CA85E11ED7289C89196B496A2","AAB9997CA85E11ED7289C89196B496A2","AAB9997BA85E11ED7289C89196B496A2","AAB9997BA85E11ED7289C89196B496A2","AAB9997BA85E11ED7289C89196B496A2","AAB99976A85E11ED7289C89196B496A2","AAB99976A85E11ED7289C89196B496A2","AAB99976A85E11ED7289C89196B496A2","AAB99989A85E11ED7289C89196B496A2","AAB99989A85E11ED7289C89196B496A2","AAB99989A85E11ED7289C89196B496A2","AAB99986A85E11ED7289C89196B496A2","AAB99986A85E11ED7289C89196B496A2","AAB99986A85E11ED7289C89196B496A2","AAB99987A85E11ED7289C89196B496A2","AAB99987A85E11ED7289C89196B496A2","AAB99987A85E11ED7289C89196B496A2","AAB99997A85E11ED7289C89196B496A2","AAB99997A85E11ED7289C89196B496A2","AAB99997A85E11ED7289C89196B496A2","AAB99998A85E11ED7289C89196B496A2","AAB99998A85E11ED7289C89196B496A2","AAB99998A85E11ED7289C89196B496A2","AAB9998CA85E11ED7289C89196B496A2","AAB9998CA85E11ED7289C89196B496A2","AAB9998CA85E11ED7289C89196B496A2","AAB99990A85E11ED7289C89196B496A2","AAB99990A85E11ED7289C89196B496A2","AAB99990A85E11ED7289C89196B496A2"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,231.022888,1337.323730,-1235.592163,60.871052,1343.256714,-1206.835938,166.454239,1496.380859,-1122.654541,211.458878,1354.966187,-883.342468,260.819916,1727.452271,-893.019287,131.784332,1720.495483,-928.446838,201.954269,1784.427979,-999.707886,374.607361,99.743744,-1039.525024,571.606812,1223.546631,-1166.578613,711.254944,951.515442,-1028.383423,315.954834,37.889980,-1143.441895,460.251740,513.248718,-961.984497,343.590118,274.796753,-982.079163,331.461334,1364.729248,-1170.248535,337.861145,1515.403809,-1086.171509,336.880554,715.602112,-894.441895,285.918945,25.882263,-880.254761,425.426483,31.086493,-936.147949,356.059662,45.809010,-819.598816,443.978729,1320.231567,-1166.380981,606.602722,984.330505,-1013.507935,688.304077,1003.127075,-1035.825195,26.587448,99.258652,-1015.002502,-155.772842,1215.907104,-1088.573364,-273.650482,916.598694,-1033.085327,80.547440,46.006088,-1116.561157,-55.045582,499.603912,-923.745911,72.867577,311.467590,-956.589355,-16.987471,1384.183228,-1114.479858,22.322073,1522.249268,-1005.465881,93.555809,630.005249,-894.383972,136.393387,38.939575,-858.294495,1.910327,34.580532,-906.145020,80.567612,44.550957,-787.134521,-67.250870,1324.929810,-1101.578247,-199.962906,947.412537,-966.444458,-273.831055,963.872498,-1009.740723,294.452026,1062.105103,-1118.466675,345.643066,978.055359,-906.394409,57.079407,1070.581421,-1091.138794,78.488136,966.225281,-868.112732
1,0.004000,231.075455,1337.451904,-1235.852295,60.969833,1343.328491,-1207.056152,166.544357,1496.435913,-1122.698486,211.566452,1354.836182,-883.701233,260.958099,1727.377808,-893.168518,131.908371,1720.486572,-928.557922,202.047897,1784.357910,-999.917358,374.645874,99.771194,-1039.533081,573.306274,1224.264526,-1164.483643,709.763489,951.300232,-1024.561279,315.954712,37.914455,-1143.454346,460.250214,513.268799,-962.120483,343.601929,274.809021,-982.130676,332.074707,1364.929321,-1170.277344,338.114166,1515.329956,-1086.267578,336.954224,715.673401,-894.620117,285.930634,25.914009,-880.261292,425.443054,31.090082,-936.148499,356.072937,45.815044,-819.598206,445.669891,1321.245850,-1165.671265,604.840149,984.231689,-1011.429199,687.181580,1003.236877,-1032.255127,26.588089,99.235138,-1014.998108,-156.843903,1215.897217,-1086.559082,-274.130829,916.747803,-1029.984131,80.542625,46.015976,-1116.556519,-55.005085,499.580963,-923.689880,72.903511,311.497559,-956.562195,-17.297375,1384.116211,-1114.210449,22.333412,1522.112549,-1005.364990,93.595345,630.027466,-894.410461,136.379272,38.949902,-858.282471,1.914117,34.596268,-906.153198,80.575607,44.551231,-787.127502,-68.383698,1324.639160,-1100.544922,-198.516235,946.657410,-965.111206,-273.589752,963.770569,-1006.305908,294.342651,1062.045288,-1118.789795,345.739197,978.107483,-906.694275,57.600292,1069.718628,-1090.944336,78.565811,966.251831,-868.209900
2,0.008000,231.216873,1337.486328,-1236.004639,61.326023,1343.178467,-1207.016724,166.632050,1496.497681,-1122.731201,211.622681,1354.698730,-883.909790,261.121399,1727.302490,-893.383728,132.031403,1720.485474,-928.669495,202.153030,1784.249390,-1000.163574,374.638245,99.746643,-1039.519775,575.111450,1224.730225,-1162.263428,708.250610,951.082581,-1020.849731,315.940796,37.897942,-1143.447510,460.264832,513.309692,-962.262756,343.608490,274.787994,-982.208557,332.684357,1365.169434,-1170.276489,338.348022,1515.294556,-1086.338135,337.037659,715.751953,-894.823486,285.917145,25.904385,-880.260010,425.440948,31.095684,-936.151123,356.079926,45.807304,-819.598389,447.217255,1321.813110,-1164.762207,603.196899,984.297485,-1009.147400,686.030762,1003.353333,-1029.031128,26.576544,99.262001,-1014.989502,-157.861267,1215.772827,-1084.588989,-274.680420,916.796814,-1026.702271,80.534355,46.025200,-1116.552368,-54.968994,499.572113,-923.626038,72.925087,311.506531,-956.552124,-17.574913,1384.114502,-1114.024292,22.348368,1521.931519,-1005.228027,93.634117,630.066467,-894.421875,136.367691,38.963074,-858.294617,1.926736,34.570042,-906.169922,80.578773,44.577332,-787.125244,-69.530327,1324.371460,-1099.585083,-197.257309,946.123657,-963.521912,-273.216156,963.653259,-1002.792603,294.233948,1061.948364,-1119.244263,345.816162,978.146790,-907.028931,58.056160,1068.916138,-1090.789917,78.678185,966.257935,-868.327515
3,0.013000,231.370407,1337.625854,-1236.253906,61.433300,1343.299072,-1207.305786,166.720016,1496.581421,-1122.773682,211.724121,1354.553467,-884.138611,261.289673,1727.258423,-893.637817,132.168518,1720.508545,-928.788818,202.257828,1784.153564,-1000.417480,374.657410,99.781540,-1039.563843,576.475647,1225.071899,-1160.286743,706.663330,950.817261,-1017.055298,315.948120,37.906242,-1143.463257,460.256927,513.325439,-962.394348,343.607300,274.808807,-982.260925,333.239288,1365.423218,-1170.247559,338.551086,1515.291870,-1086.380127,337.109772,715.773315,-895.024231,285.919525,25.909210,-880.268433,425.439331,31.097754,-936.150879,356.076782,45.812778,-819.603760,448.651733,1322.467896,-1163.807129,601.551514,984.397461,-1006.740479,684.822876,1003.391357,-1025.788452,26.578690,99.241539,-1014.989868,-158.772339,1215.721191,-1082.583374,-275.001038,916.643188,-1023.275024,80.534958,46.032841,-1116.551514,-54.969967,499.656189,-923.502258,72.952576,311.499664,-956.544983,-17.874882,1384.119629,-1113.816650,22.364056,1521.738159,-1005.130066,93.666870,630.065002,-894.471802,136.383102,38.944473,-858.293030,1.929303,34.591953,-906.147034,80.581688,44.560078,-787.133850,-70.597595,1324.098999,-1098.708374,-195.901794,945.460327,-961.915344,-272.810028,963.439514,-999.322937,294.126709,1061.943726,-1119.579834,345.919495,978.165039,-907.377563,58.532837,1068.135010,-1090.654297,78.740768,966.312012,-868.393066
4,0.017000,231.538010,1337.609741,-1236.436768,61.609596,1343.435791,-1207.653931,166.796494,1496.660889,-1122.790039,211.788254,1354.427734,-884.342529,261.476257,1727.230835,-893.901733,132.349777,1720.525024,-928.917236,202.377090,1784.044678,-1000.682373,374.653046,99.790459,-1039.563477,577.632690,1225.406006,-1158.269897,705.022400,950.593811,-1013.390991,315.941071,37.895908,-1143.468018,460.258301,513.324158,-962.556885,343.624908,274.848846,-982.307739,333.736664,1365.648926,-1170.208496,338.733887,1515.257446,-1086.401978,337.167542,715.808960,-895.244812,285.922821,25.926661,-880.272888,425.441986,31.076750,-936.143311,356.086426,45.831982,-819.614380,449.827423,1322.964844,-1162.973389,599.935974,984.576965,-1004.330994,683.561890,1003.339417,-1022.473083,26.582973,99.250778,-1014.970642,-159.672348,1215.592529,-1080.606201,-275.195984,916.529846,-1019.967224,80.539062,46.012871,-1116.536377,-54.937195,499.640533,-923.427246,72.971046,311.496338,-956.533203,-18.140263,1384.126587,-1113.654053,22.348883,1521.569946,-1005.062317,93.690720,630.080017,-894.508423,136.383713,38.936924,-858.290527,1.932008,34.586147,-906.153381,80.582962,44.583752,-787.126770,-71.574509,1323.782349,-1097.674072,-194.649063,944.964844,-960.314575,-272.278473,963.279480,-995.855652,294.027679,1061.928223,-1119.908447,345.979614,978.169312,-907.666443,59.213287,1067.249146,-1090.512939,78.792610,966.396057,-868.441833
5,0.021000,231.775314,1337.763550,-1236.631958,61.535763,1343.981812,-1208.430908,166.761581,1496.851196,-1122.908691,211.842697,1354.302002,-884.536499,261.703674,1727.235352,-894.216003,132.569672,1720.592896,-929.074036,202.496429,1783.957886,-1001.001831,374.643158,99.772957,-1039.596802,578.591003,1225.467163,-1156.451904,703.411194,950.404358,-1009.776978,315.933319,37.895168,-1143.479126,460.243866,513.320740,-962.733582,343.642761,274.862305,-982.368469,334.202606,1365.874268,-1170.189331,338.885834,1515.252808,-1086.405884,337.219910,715.831726,-895.481262,285.926422,25.913025,-880.273743,425.432343,31.070955,-936.153931,356.081085,45.831123,-819.601929,450.964233,1323.378174,-1162.065430,598.275208,984.785645,-1001.743530,682.224121,1003.087646,-1019.182800,26.586409,99.238525,-1014.969604,-160.490143,1215.465942,-1078.628784,-275.225403,916.490356,-1016.566895,80.516167,46.017349,-1116.556396,-54.905018,499.626190,-923.364929,73.001755,311.509827,-956.527771,-18.375574,1384.144287,-1113.490845,22.337969,1521.385132,-1004.971252,93.747368,630.161194,-894.519287,136.395844,38.935139,-858.299194,1.931521,34.605309,-906.151428,80.588150,44.578327,-787.130127,-72.543755,1323.470947,-1096.886597,-193.343170,944.471802,-958.444031,-271.663300,963.221313,-992.426514,293.966248,1061.917358,-1120.173950,346.044739,978.165344,-907.993896,58.741615,1067.415039,-1090.784424,78.834412,966.433899,-868.536804
